n,resid_R2_iso,resid_R2_iso_ci_low,resid_R2_iso_ci_high,resid_iso_slope_raw,resid_iso_slope_raw_ci_low,resid_iso_slope_raw_ci_high,resid_iso_slope_std,resid_iso_slope_std_ci_low,resid_iso_slope_std_ci_high,resid_iso_intercept_raw,null_R2_shuffled_iso,null_R2_shuffled_iso_ci_low,null_R2_shuffled_iso_ci_high,null_slope_std,null_slope_raw,scope,condition_id,rule,L,rho,horizon
1000,0.28719668482393423,0.24465834965264152,0.33709831236007465,-0.7475183040742787,-0.8193047306869838,-0.6779771404158672,-0.5359073472382465,-0.5806016087239964,-0.4946282866378533,669.7674302309049,0.002011152310161579,2.5408541894256233e-06,0.005286559110892399,-0.04484587283309013,-0.06255393022260441,condition,HighLife_L128_rho0.30,HighLife,128,0.3,10
1000,0.28318508521140573,0.2431404800584799,0.3262238286527145,-0.7917271652486311,-0.8499005815275084,-0.7226781241124525,-0.5321513743394879,-0.5711600582181093,-0.4930904216324857,709.3780393367906,0.00014827489561752838,7.23655470014073e-07,0.004513530489768483,-0.012176817959446803,-0.01811649472247926,condition,HighLife_L128_rho0.30,HighLife,128,0.3,25
1000,0.23985598955157506,0.1900175150050426,0.28630671924115286,-0.7565292170555653,-0.8363954053059766,-0.6684778188642051,-0.4897509464529653,-0.5350761056656752,-0.4359092738914867,677.8411001311821,3.578259223924185e-05,7.960167905746165e-07,0.004540554334357018,-0.005981855250614753,-0.009240305306325502,condition,HighLife_L128_rho0.30,HighLife,128,0.3,50
1000,0.16600007082179624,0.12818536529207436,0.21039314625008199,-0.639484344958359,-0.72761956362049,-0.5635522859802982,-0.40743106266188933,-0.4586858097935249,-0.3580297848189797,572.9702992705503,0.00018497302249487202,2.3519471793881364e-06,0.004459851307657781,-0.013600478759770185,-0.021346662166574288,condition,HighLife_L128_rho0.30,HighLife,128,0.3,100
1000,0.19990513352101602,0.15977019812776472,0.2450480962217914,-0.7717230276034127,-0.8567923795213003,-0.6766370645162308,-0.44710751897168527,-0.4950189325654804,-0.39971241793666135,691.4545720563269,0.00019147481625414464,6.751862340614867e-07,0.00449876041300537,0.013837442547453846,0.02388390399152658,condition,HighLife_L128_rho0.30,HighLife,128,0.3,200
1000,0.3705335581849818,0.3221772875683743,0.42154619832137175,-0.9062567115686853,-0.9863768593415274,-0.8334628587316013,-0.6087146771558753,-0.6492655881967075,-0.5676065849770805,760.6692896253105,0.00027529900931300144,6.49507169936392e-07,0.005451522479149208,-0.01659213697246386,-0.024702436223189354,condition,HighLife_L128_rho0.35,HighLife,128,0.35,1
1000,0.30385004555246986,0.2565437088597466,0.3498381211246635,-0.7801022546557325,-0.8614696590471727,-0.7027343579923315,-0.551225947822188,-0.5914686768133852,-0.5065008705301328,654.7811677520529,0.0002694510986051002,1.1743437499101006e-06,0.0049809582169866445,-0.01641496569003607,-0.02323067663176176,condition,HighLife_L128_rho0.35,HighLife,128,0.35,5
1000,0.3154396833317843,0.27081457031326023,0.3591226276659902,-0.8031617221834719,-0.8713604752782091,-0.7234284441073364,-0.5616401724696908,-0.5992684063305073,-0.5203983172878633,674.1362009998637,0.002353014935782438,7.312476185822314e-07,0.004700677684691784,0.04850788529489168,0.06936768166281057,condition,HighLife_L128_rho0.35,HighLife,128,0.35,10
1000,0.2733693703840445,0.22522597588344445,0.3317288873555861,-0.7640439382005502,-0.8510142686133019,-0.6868238992451331,-0.5228473681525463,-0.5759530137394544,-0.4745797422985932,641.3025716604462,0.002388559078676078,2.9057335199922377e-07,0.0056268894544573315,-0.048872886948449705,-0.0714186114147736,condition,HighLife_L128_rho0.35,HighLife,128,0.35,25
1000,0.2582604441821731,0.21405809768808948,0.3049002897246736,-0.800055235536594,-0.871922202139508,-0.7250958959680263,-0.5081933137912905,-0.5521777202892618,-0.46266401327026163,671.5287621133463,8.172689480878681e-05,1.0310395988144538e-06,0.005273045395724186,-0.009040292849726987,-0.014232248691446825,condition,HighLife_L128_rho0.35,HighLife,128,0.35,50
1000,0.2134579622717364,0.17017770386734574,0.2573495154775193,-0.791705583240742,-0.8862060750913306,-0.7029667505668811,-0.4620151104365919,-0.5072957911924361,-0.4125259057632725,664.5204564098666,0.0019959067745450865,3.5560801964013016e-06,0.005218931504496226,-0.044675572459064436,-0.07655572155831442,condition,HighLife_L128_rho0.35,HighLife,128,0.35,100
1000,0.19898720939319348,0.15772904313472108,0.24672341151756616,-0.7824866400307507,-0.8792468280887182,-0.6872427461220848,-0.4460798240149326,-0.49671033460953634,-0.39714922964838234,656.7825087697307,2.4840640522105772e-05,7.417496240946786e-07,0.005550913126453624,0.004984038575499007,0.008742703410399691,condition,HighLife_L128_rho0.35,HighLife,128,0.35,200
1000,0.33382669375348784,0.2913636933307462,0.38068628421746836,-0.6117196048423289,-0.6644787368023676,-0.5563302229520792,-0.5777773738677265,-0.6169974050109639,-0.539781150888355,120.91310881273962,0.0012209572968051585,6.717377346032729e-07,0.003901786744890952,-0.03494219936989062,-0.03699492115412047,condition,HighLife_L64_rho0.20,HighLife,64,0.2,1
1000,0.18743135472075356,0.14474676525666735,0.2265606587825442,-0.5581784709681137,-0.6252620958620269,-0.4872810580331769,-0.43293342989512007,-0.4759829767645201,-0.380455996131911,110.33011475002832,0.0008822003338497808,7.837102346835991e-07,0.004843189379958573,-0.029701857414138257,-0.03829442637486543,condition,HighLife_L64_rho0.20,HighLife,64,0.2,5
1000,0.1787403907046402,0.14011093825118087,0.21986147547509122,-0.600429643133362,-0.670155235900481,-0.5280498047526417,-0.4227769987885334,-0.4688933839727395,-0.37431290648845617,118.68152369138348,1.1675385994891485e-05,1.9563391973648205e-06,0.005007885970516709,0.0034169263958805534,0.004852733006692553,condition,HighLife_L64_rho0.20,HighLife,64,0.2,10
1000,0.13811087655706322,0.10492707632818316,0.1716175561847008,-0.5525479174179949,-0.6278533474394086,-0.47866689424763204,-0.3716327172855786,-0.4142674912880688,-0.32392424753683635,109.2171739047583,0.0008462199060633724,4.0471727742741336e-07,0.004600655167211878,-0.029089859161970853,-0.04325114649574348,condition,HighLife_L64_rho0.20,HighLife,64,0.2,25
1000,0.11894789090254998,0.08954819183346482,0.15225423517972983,-0.5575903585448884,-0.6366171398221231,-0.47340385543411695,-0.3448882295795977,-0.3901976809025077,-0.2992460286404076,110.21386786034117,3.2865925945202434e-05,1.202757728363535e-06,0.0049347413483621025,0.005732881120780935,0.009268507781573081,condition,HighLife_L64_rho0.20,HighLife,64,0.2,50
1000,0.13388463982685872,0.09614053863936897,0.17196495837262085,-0.631605483617708,-0.7248668006845155,-0.5248194867653591,-0.3659025004381061,-0.41468621344780815,-0.31006417871860237,124.84377149735974,0.0012256023505130553,1.2371341346073543e-06,0.00402867340340937,-0.03500860394978788,-0.06043037749676932,condition,HighLife_L64_rho0.20,HighLife,64,0.2,100
1000,0.1268336348513831,0.09503502136653484,0.16096554537376437,-0.645132297784149,-0.7324165736752821,-0.5408963147390748,-0.3561371012003419,-0.40120457821637495,-0.3082774501834901,127.51749511231272,0.0003500121691756286,7.30345907548613e-07,0.004947700621189438,-0.01870861216594247,-0.03389012241152972,condition,HighLife_L64_rho0.20,HighLife,64,0.2,200
1000,0.3806014807203676,0.3358720109377342,0.4265980522227728,-0.7560535015231666,-0.8114237228146173,-0.7019179828993548,-0.6169290726820769,-0.6531447405255038,-0.5795446257315335,166.16014619025086,6.716896561786978e-05,6.59013239723283e-07,0.004749662952176063,-0.008195667490684724,-0.010043882478602158,condition,HighLife_L64_rho0.25,HighLife,64,0.25,1
1000,0.2379460973058195,0.19108132441329975,0.28671303312279206,-0.604068852120328,-0.6769511349408279,-0.5402005814922239,-0.48779718870225086,-0.5354556799934449,-0.43712811089724435,132.75802383704084,0.00041465727271039476,1.0522029488035932e-06,0.0054035837650454575,-0.020363135139517773,-0.025216905620191955,condition,HighLife_L64_rho0.25,HighLife,64,0.25,5
1000,0.26772547536170543,0.2260286824782066,0.32038180201384264,-0.705216534959415,-0.777674755078809,-0.6354252635668111,-0.5174219509855621,-0.5660227301760339,-0.4754243751657963,154.98755353763556,0.0006651740164645981,2.760165639287271e-06,0.0053731925170419,0.025790967730285927,0.03515161438620492,condition,HighLife_L64_rho0.25,HighLife,64,0.25,10
1000,0.22337267745856293,0.18682901671267832,0.265832652358193,-0.6762423072640342,-0.7433529361167529,-0.6074254211894833,-0.472623187601458,-0.5155891163928278,-0.43223689599313997,148.6198005943386,0.00042336769583950495,1.2708652056603321e-06,0.0038817802044455365,0.020575900851227628,0.02944056709592405,condition,HighLife_L64_rho0.25,HighLife,64,0.25,25
1000,0.21441710746232623,0.17813967360036698,0.2608266442702214,-0.693613938362093,-0.7769983558686612,-0.6221604717588036,-0.46305194898879987,-0.5107118791814134,-0.4220654551631105,152.4376160756522,8.589574874240391e-05,2.2128051468006673e-06,0.0057720291524674455,0.009267995939910923,0.01388269972439097,condition,HighLife_L64_rho0.25,HighLife,64,0.25,50
1000,0.13531460742201007,0.0956246791955616,0.17698837713659255,-0.5901596789859181,-0.6843083772194127,-0.4887780355655674,-0.367851338752505,-0.4206998649136511,-0.3092315987356669,129.70116312977223,0.0008318347158045025,2.8528568596697393e-06,0.005436039344875893,0.028841544962163453,0.04627172752463553,condition,HighLife_L64_rho0.25,HighLife,64,0.25,100
1000,0.14854315436130172,0.10697509248430727,0.18730003650300642,-0.647610747328108,-0.7417380511744758,-0.5427831098801464,-0.3854129660004988,-0.4327816821086813,-0.327070424025383,142.32735677254027,4.6399588359280486e-05,1.7731584177671514e-06,0.004718351265441709,-0.006811724330828148,-0.011445764085879172,condition,HighLife_L64_rho0.25,HighLife,64,0.25,200
1000,0.38651304411574194,0.3475991805918598,0.43156070506031885,-0.8766231560588265,-0.9478963306416244,-0.8108582774615886,-0.6217017324374623,-0.6569319302081257,-0.5895753462453129,196.84046995407314,0.001297196753103913,3.0288579757065116e-07,0.004601416461873996,-0.0360166177354826,-0.05078480477456129,condition,HighLife_L64_rho0.30,HighLife,64,0.3,1
1000,0.3220291235078473,0.2751386974378258,0.3754496071835285,-0.7463070499931106,-0.8149944303692156,-0.684686580350139,-0.5674760995036243,-0.6127393078679709,-0.5245366434873036,167.57877023365305,0.00479849087219919,7.71042968203406e-07,0.005043823130097871,-0.0692711402547929,-0.09110082412005317,condition,HighLife_L64_rho0.30,HighLife,64,0.3,5
1000,0.28968064382887015,0.24337467909494614,0.331180981778283,-0.7579274612825736,-0.8253812819925626,-0.686042366657359,-0.5382198842748844,-0.5754813003635476,-0.493329882937006,170.1880638662342,0.002354638425123734,1.6493890959701218e-06,0.004994243133899275,-0.048524616692186655,-0.06833292602849164,condition,HighLife_L64_rho0.30,HighLife,64,0.3,10
1000,0.2581766382695653,0.21162634822306617,0.3036502428187045,-0.7460694371482544,-0.826115281798605,-0.6688620077211948,-0.5081108523438219,-0.5510446822885444,-0.46002838628155635,167.52541569501764,3.265214174752451e-05,1.122490169450097e-06,0.004357664226803941,-0.005714205259482016,-0.008390283108550034,condition,HighLife_L64_rho0.30,HighLife,64,0.3,25
1000,0.2461980853825193,0.2023603382700596,0.2941729578754489,-0.8083536899284262,-0.8919660869763042,-0.7249801364191518,-0.4961835198618747,-0.5423761042624264,-0.4498447901587558,181.51097095128853,0.0006967013126948363,3.960944901512665e-06,0.004469284589806999,-0.026395100164514504,-0.04300138106149776,condition,HighLife_L64_rho0.30,HighLife,64,0.3,50
1000,0.2384379643193253,0.19861676842671994,0.28838913134941974,-0.8390735445469785,-0.9375058389914578,-0.7472073199711297,-0.48830110005950766,-0.537016194898383,-0.4456643494959899,188.40892998675673,0.003322532820124402,1.1684363754232984e-06,0.004964979309226003,-0.05764141584073367,-0.09904828618304688,condition,HighLife_L64_rho0.30,HighLife,64,0.3,100
1000,0.21159593857553405,0.17310208754073994,0.2524191604218498,-0.8061909815604124,-0.8960825971656103,-0.7122509525496836,-0.45999558538700575,-0.5024119174848805,-0.41605490882114554,181.02534776350126,0.0006496339623723868,4.755610283890821e-06,0.0044893796277263465,0.025487917968568204,0.044670275667371064,condition,HighLife_L64_rho0.30,HighLife,64,0.3,200
1000,0.3394546458488905,0.29773880267207686,0.38370408492518365,-0.942784602660995,-1.0214460177883578,-0.8635202307475849,-0.5826273644868482,-0.6194383249957364,-0.5456543942950465,197.7641549617864,1.3221046309408457e-05,7.668144842765124e-07,0.003858383770439065,-0.0036360756743244642,-0.00588375412624594,condition,HighLife_L64_rho0.35,HighLife,64,0.35,1
1000,0.3267854297644852,0.27894004229419056,0.3743459307125035,-0.8505639228964331,-0.9192814058408927,-0.7674374667558607,-0.571651493275829,-0.611837571398984,-0.5281476234993131,178.41939185029315,3.6544903087021297e-06,1.622396197648035e-06,0.004838316049020117,0.0019116721237544144,0.002844389212655762,condition,HighLife_L64_rho0.35,HighLife,64,0.35,5
1000,0.2831016145059482,0.2408240787217008,0.3270734589040428,-0.786958789589973,-0.8598699861165879,-0.7090615872946395,-0.5320729409638758,-0.5719033498508292,-0.4907372944264749,165.07719745713024,0.0005775052144115778,1.9040527782981932e-06,0.005983846689686994,0.02403133817354785,0.03554338389586801,condition,HighLife_L64_rho0.35,HighLife,64,0.35,10
1000,0.2552446900654768,0.21334311659001526,0.30326990367528106,-0.8122651972835014,-0.8927690549406955,-0.7277461980074657,-0.5052174680921838,-0.5506993222873585,-0.4618904803870039,170.38562137337098,0.005803035806167256,2.3984991071035466e-07,0.005055016040114011,-0.07617765949520483,-0.12247490541474658,condition,HighLife_L64_rho0.35,HighLife,64,0.35,25
1000,0.21817852219988187,0.1762035665586636,0.25983707426480973,-0.8052484243184653,-0.9007906682923775,-0.7021552721808288,-0.4670958383457102,-0.5097403954777202,-0.41976499200167405,168.9137409755873,0.004441380550249452,8.891403976918346e-07,0.005375414461563262,0.06664368349850816,0.1148901718285777,condition,HighLife_L64_rho0.35,HighLife,64,0.35,50
1000,0.18056934977454964,0.14196524419427708,0.219659394464872,-0.7806761446785176,-0.882677837785061,-0.6827034844224015,-0.4249345241028901,-0.46867798074319417,-0.3767825835898847,163.75931216463397,0.0002758125667705613,6.222217435153388e-07,0.005574428564072718,0.01660760569048621,0.030510963095223845,condition,HighLife_L64_rho0.35,HighLife,64,0.35,100
1000,0.17940055975496882,0.140251533955189,0.2231439346251121,-0.8155215656799719,-0.9202657262535084,-0.7100645478173578,-0.42355703247020804,-0.47238091071925814,-0.37450170504152347,171.06869674642505,0.006357543735240556,7.496472223145205e-07,0.0040072187420627445,0.0797342068076215,0.15352115580462203,condition,HighLife_L64_rho0.35,HighLife,64,0.35,200
