scope,rule,L,rho,target,R2_controls,R2_controls_std,R2_iso,R2_iso_std,R2_coarse,R2_coarse_std,R2_entropy,R2_entropy_std,R2_all,R2_all_std,R2_null_iso_shuffle,R2_null_iso_shuffle_std,R2_null_target_shuffle,R2_null_target_shuffle_std,deltaR2_iso,deltaR2_coarse,deltaR2_entropy,deltaR2_all,deltaR2_null_iso_shuffle,deltaR2_null_target_shuffle,iso_slope_standardized,null_iso_slope_standardized,iso_slope_ci_low,iso_slope_ci_high,null_iso_slope_ci_low,null_iso_slope_ci_high,deltaR2_iso_ci_low,deltaR2_iso_ci_high,deltaR2_coarse_ci_low,deltaR2_coarse_ci_high,deltaR2_entropy_ci_low,deltaR2_entropy_ci_high,deltaR2_all_ci_low,deltaR2_all_ci_high,deltaR2_null_iso_shuffle_ci_low,deltaR2_null_iso_shuffle_ci_high,TSI,TSI_norm,verdict_component
condition,GoL,64.0,0.25,target_delta_block_var,-0.0033426246745696274,0.0030826402675258745,-0.003915698587450889,0.0029967240276684874,0.03429310331672426,0.04181133561955875,0.024746707555465864,0.028984470973999418,0.031063090029357875,0.03852696363620418,-0.005111977273362545,0.002536349095608813,-0.0024619843533902454,0.008050347876928252,-0.0005730739128812614,0.03763572799129389,0.028089332230035492,0.034405714703927504,-0.0017693525987929172,0.0008806403211793819,-0.014557943312240315,0.0023540327253425727,-0.10908572229504943,0.08963472655025473,-0.053505020284063745,0.06267140636052076,,,,,,,,,,,0.1969093748992142,-417.78709884967765,
condition,GoL,64.0,0.25,target_delta_block_entropy,-0.006909039125165095,0.00737452790079564,-0.007379229809709065,0.004941416498241205,0.15164737287646585,0.06744682886280821,0.2607408702732527,0.05038981957560581,0.25330646415218133,0.052710448071537006,-0.007546909839933802,0.0065276924758060914,-0.006825102827714646,0.004436311177278515,-0.0004701906845439698,0.15855641200163095,0.2676499093984178,0.26021550327734644,-0.0006378707147687073,8.393629745044855e-05,-0.03588216493977988,0.02013986241597,-0.1192917035346535,0.04410872634616219,-0.031588144950412775,0.07747502967340078,,,,,,,,,,,0.1969093748992142,-417.78709884967765,
condition,GoL,64.0,0.25,target_future_density,-0.006999406187147938,0.005372344553828755,-0.007945542661782578,0.005968613079290584,-0.0075820564410308934,0.0066015935081673496,-0.007362213968091069,0.0049148408887533,-0.010247474466382078,0.005315158236643976,-0.007766663516298289,0.0042279478800893566,-0.012373351223547635,0.013476097870177076,-0.00094613647463464,-0.0005826502538829551,-0.00036280778094313106,-0.00324806827923414,-0.0007672573291503506,-0.005373945036399696,-0.06429505354831014,0.040340172857013815,-0.16332101285840697,0.031922004008396454,-0.021237058956551362,0.1001508578336976,,,,,,,,,,,0.1969093748992142,-417.78709884967765,
condition,GoL,64.0,0.25,target_future_live_count,-0.006999406187147938,0.005372344553828755,-0.007945542661782578,0.005968613079290584,-0.0075820564410308934,0.0066015935081673496,-0.007362213968091069,0.0049148408887533,-0.010247474466382078,0.005315158236643976,-0.007766663516298289,0.0042279478800893566,-0.0008704941170217361,0.003598440621008371,-0.00094613647463464,-0.0005826502538829551,-0.00036280778094313106,-0.00324806827923414,-0.0007672573291503506,0.006128912070126202,-0.06429505354831014,0.040340172857013815,-0.15008918176973826,0.03138019352485339,-0.019695713781742518,0.10582141986440734,,,,,,,,,,,0.1969093748992142,-417.78709884967765,
condition,GoL,64.0,0.3,target_fine_net,-0.005747297736163804,0.023310740829026556,0.24669600550866014,0.056221080581354985,0.013311686282162682,0.02990288875594932,0.012230389598258928,0.028213762837580092,0.3573613767163858,0.06874365901309093,-0.008247349847582708,0.022524168092276246,-0.007159968657241,0.004928080537826622,0.25244330324482395,0.019058984018326487,0.01797768733442273,0.3631086744525496,-0.0025000521114189045,-0.0014126709210771967,-0.14453700531944433,0.0030360180559665293,-0.22229691576903202,-0.07018548715548224,-0.06439925590079243,0.06006881526131661,,,,,,,,,,,0.2529514682042104,-496.77529974700883,
condition,GoL,64.0,0.3,target_delta_components,-0.005747297736163804,0.023310740829026556,0.24669600550866014,0.056221080581354985,0.013311686282162682,0.02990288875594932,0.012230389598258928,0.028213762837580092,0.3573613767163858,0.06874365901309093,-0.008247349847582708,0.022524168092276246,0.00350271367181616,0.006080122492236591,0.25244330324482395,0.019058984018326487,0.01797768733442273,0.3631086744525496,-0.0025000521114189045,0.009250011407979965,-0.14453700531944433,0.0030360180559665293,-0.21371671560031014,-0.06311746704807578,-0.05025523421273407,0.05962742216324863,,,,,,,,,,,0.2529514682042104,-496.77529974700883,
condition,GoL,64.0,0.3,target_delta_density,0.14601584000485507,0.059459191606290575,0.1446908689402626,0.05564792387092993,0.1436880261129637,0.058487602332330225,0.14509828987322032,0.059376103202647995,0.14111717357152836,0.05059720296563243,0.143172535359644,0.06092252299296096,-0.005587941003675878,0.003271546559869114,-0.0013249710645924784,-0.0023278138918913782,-0.0009175501316347479,-0.004898666433326704,-0.00284330464521107,-0.15160378100853095,-0.05921765892450386,0.014039889092613639,-0.1426592150697332,0.029897236925779124,-0.03506135166769346,0.06998566288078141,,,,,,,,,,,0.2529514682042104,-496.77529974700883,
condition,GoL,64.0,0.3,target_delta_block_var,-0.004189050457902943,0.006151761321639466,-0.0046972154172893795,0.006934953011466708,0.07971695936606556,0.03605748122663064,0.0524334567445043,0.027116035584320807,0.08198884015755092,0.03831669160678711,-0.004888508704593231,0.006646019440335468,-0.002269639703709858,0.006146559083119256,-0.0005081649593864368,0.0839060098239685,0.056622507202407246,0.08617789061545386,-0.000699458246690288,0.0019194107541930846,-0.08477370631940197,0.011190571186280135,-0.164854834891339,0.004437198046562953,-0.04949308833067024,0.07003117371672674,,,,,,,,,,,0.2529514682042104,-496.77529974700883,
condition,GoL,64.0,0.3,target_delta_block_entropy,0.0006779487441366472,0.0191628037632146,-0.005571291932596578,0.019272862111829162,0.1655406520800739,0.05936394055463079,0.28570985612680866,0.06240223921029649,0.2818239310289625,0.05912952044012791,-0.0009631476415441709,0.015518885566703621,-0.006769800764631695,0.005507045904983577,-0.0062492406767332255,0.16486270333593725,0.28503190738267203,0.2811459822848259,-0.001641096385680818,-0.007447749508768343,-0.0827783439956263,0.008270160285390966,-0.16015023632223538,-0.010247077695479839,-0.050639909113952164,0.061377645829310226,,,,,,,,,,,0.2529514682042104,-496.77529974700883,
condition,GoL,64.0,0.3,target_future_density,-0.017584837819165332,0.014540193747822248,-0.019226993074170327,0.014944361283903793,-0.018852563292256975,0.013370564327456237,-0.018154525630441398,0.014459991016843737,-0.017754801996766868,0.011808056893585123,-0.01873246299357829,0.014658719560886779,-0.0073602487149837525,0.006286586061060497,-0.0016421552550049956,-0.001267725473091643,-0.0005696878112760664,-0.0001699641776015358,-0.0011476251744129591,0.01022458910418158,-0.06455472540670179,0.015305251872075971,-0.16116532525799948,0.033891599652876275,-0.04920672327636849,0.07450804671450245,,,,,,,,,,,0.2529514682042104,-496.77529974700883,
