scope,condition_id,rule,L,rho,horizon,model,n,R2,corr,shuffle_R2,shuffle_corr,features
condition,HighLife_L128_rho0.25,HighLife,128,0.25,25,class_counts,1000,0.24212662854177547,0.4933704868062735,0.013038926067271861,0.13467093679617625,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.25,HighLife,128,0.25,25,iso_plus_class_counts,1000,0.24288455820027377,0.4933733310270059,0.013057951249618283,0.13467582500857414,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.25,HighLife,128,0.25,50,iso_count,1000,0.16123620737064237,0.40154593474187766,2.7879595466906437e-05,0.00609694956152922,iso_count
condition,HighLife_L128_rho0.25,HighLife,128,0.25,50,class_counts,1000,0.17146577662312013,0.415180014862518,0.004549603914852041,0.0809477315918758,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.25,HighLife,128,0.25,50,iso_plus_class_counts,1000,0.1693537677170166,0.4147804429245981,0.0045516653768143955,0.080893021664321,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.25,HighLife,128,0.25,100,iso_count,1000,0.15778469350935942,0.39722482439795365,0.0007009502247388166,0.0305712332046272,iso_count
condition,HighLife_L128_rho0.25,HighLife,128,0.25,100,class_counts,1000,0.16797387127381136,0.41090514286678753,0.01452685865949932,0.13777016788633406,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.25,HighLife,128,0.25,100,iso_plus_class_counts,1000,0.16593519052352268,0.41052577063103424,0.014667384412619833,0.1375628732610512,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.25,HighLife,128,0.25,200,iso_count,1000,0.1255216130850697,0.35431834338458645,4.91750889319853e-06,0.002560601203657554,iso_count
condition,HighLife_L128_rho0.25,HighLife,128,0.25,200,class_counts,1000,0.13158432336503278,0.36378835583648894,0.013254322649255634,0.13131398031737965,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.25,HighLife,128,0.25,200,iso_plus_class_counts,1000,0.1299027733346565,0.36341110889758327,0.013272991629701192,0.13139957304192446,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.30,HighLife,128,0.3,1,iso_count,1000,0.375382760483407,0.6126855106610903,0.001594162650093378,0.046103689658470344,iso_count
condition,HighLife_L128_rho0.30,HighLife,128,0.3,1,class_counts,1000,0.41073065138823295,0.6410728843435489,0.013179527220610332,0.13520743380464173,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.30,HighLife,128,0.3,1,iso_plus_class_counts,1000,0.41007934196377205,0.6410237880196922,0.01332521612798554,0.13382069650353534,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.30,HighLife,128,0.3,5,iso_count,1000,0.3326060254193889,0.5767206530487342,1.0573336699626346e-05,0.003754701355132632,iso_count
condition,HighLife_L128_rho0.30,HighLife,128,0.3,5,class_counts,1000,0.3635590054586434,0.6031312077119653,0.01689930136690032,0.1482793289152784,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.30,HighLife,128,0.3,5,iso_plus_class_counts,1000,0.3630081632550506,0.6030945333241332,0.016918680835327105,0.14833728274349278,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.30,HighLife,128,0.3,10,iso_count,1000,0.2871960922802522,0.5359073472382462,0.000188282740267387,0.01584435715609683,iso_count
condition,HighLife_L128_rho0.30,HighLife,128,0.3,10,class_counts,1000,0.31146495582725,0.559489560063628,0.010867448849624761,0.121991548971795,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.30,HighLife,128,0.3,10,iso_plus_class_counts,1000,0.31233839581976985,0.5594717116572879,0.01088806017267785,0.1218276868400639,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.30,HighLife,128,0.3,25,iso_count,1000,0.2831845009444479,0.5321513743394879,0.0001585295173274215,0.014538661897508246,iso_count
condition,HighLife_L128_rho0.30,HighLife,128,0.3,25,class_counts,1000,0.3021121046447194,0.5510020756863494,0.011244342220656955,0.12307678204418601,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.30,HighLife,128,0.3,25,iso_plus_class_counts,1000,0.3029765244873155,0.5509987820948571,0.011246956715231682,0.12293561704110549,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.30,HighLife,128,0.3,50,iso_count,1000,0.23985163044303914,0.4897509464529653,0.0006913145818336908,0.03036038168038248,iso_count
condition,HighLife_L128_rho0.30,HighLife,128,0.3,50,class_counts,1000,0.26260418804329755,0.513737659148468,0.019231697456962404,0.16040613176196486,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.30,HighLife,128,0.3,50,iso_plus_class_counts,1000,0.26332383935589565,0.5137132143845777,0.019303684685628042,0.15998302599445885,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.30,HighLife,128,0.3,100,iso_count,1000,0.16599705396019115,0.40743106266188944,0.0006001884453756823,0.02828871259886137,iso_count
condition,HighLife_L128_rho0.30,HighLife,128,0.3,100,class_counts,1000,0.1992410687545786,0.4473913424481985,0.007848521640847927,0.10433177608793744,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.30,HighLife,128,0.3,100,iso_plus_class_counts,1000,0.19667402661853062,0.4470421598012589,0.007900572432386066,0.10362310858864875,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.30,HighLife,128,0.3,200,iso_count,1000,0.1999015004736382,0.44710751897168527,0.0006909459065553847,0.030352285066208396,iso_count
condition,HighLife_L128_rho0.30,HighLife,128,0.3,200,class_counts,1000,0.22240617562147047,0.47273457260870644,0.012887210518761627,0.12862843236314367,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.30,HighLife,128,0.3,200,iso_plus_class_counts,1000,0.2196888171974345,0.47234006480234725,0.01291182195947782,0.1281824690615185,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.35,HighLife,128,0.35,1,iso_count,1000,0.3705327937008127,0.6087146771558753,2.081203805293086e-06,0.0016658146376317556,iso_count
condition,HighLife_L128_rho0.35,HighLife,128,0.35,1,class_counts,1000,0.4006204983213151,0.6331244911210611,0.011063940977231845,0.12388170061877118,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.35,HighLife,128,0.35,1,iso_plus_class_counts,1000,0.40003020592554406,0.6330884353229602,0.011064980977414707,0.12389116416983473,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.35,HighLife,128,0.35,5,iso_count,1000,0.3038494186496039,0.5512259478221881,0.00041509440084497307,0.023525713615672027,iso_count
condition,HighLife_L128_rho0.35,HighLife,128,0.35,5,class_counts,1000,0.3263668134575096,0.5725539771448523,0.015439898314119405,0.14533318860202912,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.35,HighLife,128,0.35,5,iso_plus_class_counts,1000,0.327207498374513,0.5725604398579404,0.01551491552686679,0.145072539889151,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.35,HighLife,128,0.35,10,iso_count,1000,0.3154390325171984,0.5616401724696909,0.0003738854817479931,0.022327426534733186,iso_count
condition,HighLife_L128_rho0.35,HighLife,128,0.35,10,class_counts,1000,0.3382818636791839,0.581784629364296,0.013722198485651482,0.1348421418455628,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.35,HighLife,128,0.35,10,iso_plus_class_counts,1000,0.33777680393659804,0.5817457264601247,0.013790185458034121,0.13466414847120498,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.35,HighLife,128,0.35,25,iso_count,1000,0.27336880636885197,0.5228473681525464,0.00048379669084719357,0.02539807580236739,iso_count
condition,HighLife_L128_rho0.35,HighLife,128,0.35,25,class_counts,1000,0.30375807761911866,0.5523285125661133,0.005771591439841406,0.08848139660164905,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.35,HighLife,128,0.35,25,iso_plus_class_counts,1000,0.3044974800143392,0.5523360145848385,0.0058165309371367435,0.0879375078682127,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.35,HighLife,128,0.35,50,iso_count,1000,0.2582599113396906,0.5081933137912906,0.0007077583777580498,0.03071933978800479,iso_count
condition,HighLife_L128_rho0.35,HighLife,128,0.35,50,class_counts,1000,0.2839005544005936,0.534082276810365,0.013549386968708554,0.13409062790690965,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.35,HighLife,128,0.35,50,iso_plus_class_counts,1000,0.28464104688580516,0.5340741933458916,0.013654565673300922,0.13369059673512884,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.35,HighLife,128,0.35,100,iso_count,1000,0.21345408291718293,0.46201511043659205,0.0003207287215136745,0.020679417190808957,iso_count
condition,HighLife_L128_rho0.35,HighLife,128,0.35,100,class_counts,1000,0.23839058618779896,0.4893835721526119,0.014593456935857674,0.14374104244068558,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.35,HighLife,128,0.35,100,iso_plus_class_counts,1000,0.23547883814032444,0.48896498562725077,0.014627527638722548,0.14344167124161183,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.35,HighLife,128,0.35,200,iso_count,1000,0.19898359302803792,0.4460798240149326,9.627287514213378e-05,0.011329776410977307,iso_count
condition,HighLife_L128_rho0.35,HighLife,128,0.35,200,class_counts,1000,0.21903171972065583,0.46906705103133767,0.007430630379224201,0.09878673034751216,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L128_rho0.35,HighLife,128,0.35,200,iso_plus_class_counts,1000,0.21655447247760118,0.4687607636814577,0.0074339947700623465,0.09869881503391043,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.20,HighLife,64,0.2,1,iso_count,1000,0.333826005002857,0.5777773738677277,0.001269033550105103,0.04113447135279227,iso_count
condition,HighLife_L64_rho0.20,HighLife,64,0.2,1,class_counts,1000,0.3434587422800297,0.5862391641266049,0.014209680169644523,0.13544204888412587,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.20,HighLife,64,0.2,1,iso_plus_class_counts,1000,0.34289445700118026,0.5861667333536651,0.014306310524460186,0.13477211122957247,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.20,HighLife,64,0.2,5,iso_count,1000,0.1874279483700535,0.4329334298951209,0.0004776632203765674,0.02523656660156974,iso_count
condition,HighLife_L64_rho0.20,HighLife,64,0.2,5,class_counts,1000,0.19733708633335134,0.44536756757158036,0.006280763656764776,0.09100913223977214,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.20,HighLife,64,0.2,5,iso_plus_class_counts,1000,0.19502270164543922,0.4450574875625012,0.006333484830612135,0.09058522524098865,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.20,HighLife,64,0.2,10,iso_count,1000,0.17873714230228,0.4227769987885339,0.0008921253827008924,0.034489136119474066,iso_count
condition,HighLife_L64_rho0.20,HighLife,64,0.2,10,class_counts,1000,0.1924371963826994,0.43990250447126816,0.017698867843859767,0.15806729575359518,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.20,HighLife,64,0.2,10,iso_plus_class_counts,1000,0.18983248979427225,0.439419295023098,0.01780337373429075,0.15736639719775006,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.20,HighLife,64,0.2,25,iso_count,1000,0.1381083665496965,0.3716327172855792,0.001214678654978596,0.04024390065551897,iso_count
condition,HighLife_L64_rho0.20,HighLife,64,0.2,25,class_counts,1000,0.1427129575345134,0.378751307374607,0.016784335832946584,0.14761829807134194,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.20,HighLife,64,0.2,25,iso_plus_class_counts,1000,0.14115337643833337,0.37859071753612367,0.016890106892857415,0.14699390260789338,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.20,HighLife,64,0.2,50,iso_count,1000,0.11894572916055068,0.3448882295795984,0.0007608295848180457,0.03185026603380116,iso_count
condition,HighLife_L64_rho0.20,HighLife,64,0.2,50,class_counts,1000,0.12441323013346306,0.35905804194354174,0.012089227240323575,0.1247325046150483,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.20,HighLife,64,0.2,50,iso_plus_class_counts,1000,0.1267370900131416,0.3589110946085825,0.012162981587229837,0.12434542571927033,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.20,HighLife,64,0.2,100,iso_count,1000,0.1338822066265154,0.36590250043810674,0.0010067122072510148,0.036637179790496896,iso_count
condition,HighLife_L64_rho0.20,HighLife,64,0.2,100,class_counts,1000,0.14597069257867124,0.38308249140494516,0.017084407926436174,0.14980534596982192,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.20,HighLife,64,0.2,100,iso_plus_class_counts,1000,0.14395830117719755,0.38259828508050625,0.017154016899903146,0.14921987665554348,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.20,HighLife,64,0.2,200,iso_count,1000,0.12683132979499834,0.3561371012003424,0.00014624486378778112,0.013963994833748283,iso_count
condition,HighLife_L64_rho0.20,HighLife,64,0.2,200,class_counts,1000,0.13712689254199728,0.37136471477270494,0.010818375045413275,0.12303095751878201,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.20,HighLife,64,0.2,200,iso_plus_class_counts,1000,0.1350323342255757,0.3706531313343865,0.010833982468917314,0.12287365465584142,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.25,HighLife,64,0.25,1,iso_count,1000,0.3806006954640788,0.6169290726820771,3.050509890023534e-06,0.0020167663523725466,iso_count
condition,HighLife_L64_rho0.25,HighLife,64,0.25,1,class_counts,1000,0.4097663486044102,0.6403124646037304,0.00950762357866941,0.11221050764701479,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.25,HighLife,64,0.25,1,iso_plus_class_counts,1000,0.40911339674588554,0.6402507306053274,0.009508380833055496,0.11220869395522966,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.25,HighLife,64,0.25,5,iso_count,1000,0.2379417729073937,0.48779718870225103,0.00020872072661071162,0.016682155200918793,iso_count
condition,HighLife_L64_rho0.25,HighLife,64,0.25,5,class_counts,1000,0.24819673047273705,0.4994064340394626,0.006911660972201972,0.09481023984370224,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.25,HighLife,64,0.25,5,iso_plus_class_counts,1000,0.2488926386311472,0.4993966237223889,0.006962737837607369,0.09475585275289623,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.25,HighLife,64,0.25,10,iso_count,1000,0.2677206097571101,0.517421950985562,0.00013952571915420986,0.013639438852304828,iso_count
condition,HighLife_L64_rho0.25,HighLife,64,0.25,10,class_counts,1000,0.2762523366939279,0.5268425164773097,0.013696359361651034,0.13743269248937665,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.25,HighLife,64,0.25,10,iso_plus_class_counts,1000,0.27702703137812623,0.5268440954458152,0.013720646164316452,0.1373220707488059,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.25,HighLife,64,0.25,25,iso_count,1000,0.22336861791539053,0.4726231876014582,1.1792895297069172e-05,0.003965332318508928,iso_count
condition,HighLife_L64_rho0.25,HighLife,64,0.25,25,class_counts,1000,0.23585818224987798,0.48675757041151574,0.009390322955954433,0.1162608283220344,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.25,HighLife,64,0.25,25,iso_plus_class_counts,1000,0.23343788841981927,0.4865830533982961,0.009393380351712777,0.11625103769696143,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.25,HighLife,64,0.25,50,iso_count,1000,0.21441321067640506,0.46305194898879987,0.003249864514924705,0.05890060592155937,iso_count
condition,HighLife_L64_rho0.25,HighLife,64,0.25,50,class_counts,1000,0.22565249361544648,0.4762352948314506,0.008719381850422425,0.10659499131209552,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.25,HighLife,64,0.25,50,iso_plus_class_counts,1000,0.22289819929154442,0.47577215761867236,0.00896326559402727,0.10509780092214115,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.25,HighLife,64,0.25,100,iso_count,1000,0.13531214823363924,0.367851338752505,0.0010045243887691901,0.03659734760460193,iso_count
condition,HighLife_L64_rho0.25,HighLife,64,0.25,100,class_counts,1000,0.14424423679813225,0.38078246481200817,0.017392865815308967,0.1545200666361449,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.25,HighLife,64,0.25,100,iso_plus_class_counts,1000,0.1423742568009746,0.38033779260073636,0.0174828077961241,0.1537485695347257,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.25,HighLife,64,0.25,200,iso_count,1000,0.14854045475920608,0.3854129660004989,0.0008429510156958697,0.03352513516146449,iso_count
condition,HighLife_L64_rho0.25,HighLife,64,0.25,200,class_counts,1000,0.15984926230057528,0.4008673008993114,0.015308514653284644,0.14241962909359024,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.25,HighLife,64,0.25,200,iso_plus_class_counts,1000,0.15757002150135613,0.4001897469075881,0.0153684921621412,0.14187263530981012,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.30,HighLife,64,0.3,1,iso_count,1000,0.386512246662727,0.6217017324374625,9.971568218880567e-05,0.011530578602929173,iso_count
condition,HighLife_L64_rho0.30,HighLife,64,0.3,1,class_counts,1000,0.4038018731957983,0.6356490338240863,0.007128960154225039,0.0986277442086691,"class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.30,HighLife,64,0.3,1,iso_plus_class_counts,1000,0.4032081436635958,0.6356079085499473,0.007134974217573142,0.09849970272629567,"iso_count,class_01_count,class_02_count,class_03_count,class_04_count,class_05_count,class_06_count,class_07_count,class_08_count,class_09_count,class_10_count,class_11_count,class_12_count,class_13_count,class_14_count,class_15_count"
condition,HighLife_L64_rho0.30,HighLife,64,0.3,5,iso_count,1000,0.3220284590979411,0.5674760995036245,0.0009510391180058697,0.03560971998403057,iso_count
