condition_id,rule,L,rho,horizon,n,resid_R2_iso_embedded,delta_R2_iso_embedded,resid_R2_singleton_comp,delta_R2_singleton_comp,resid_R2_small_comp_2,delta_R2_small_comp_2,resid_R2_small_comp_3,delta_R2_small_comp_3,resid_R2_small_comp_4,delta_R2_small_comp_4,resid_R2_small_comp_le4,delta_R2_small_comp_le4,resid_R2_orth_deg0,delta_R2_orth_deg0,resid_R2_orth_deg0_diag0,delta_R2_orth_deg0_diag0,resid_R2_orth_deg0_diag_ge1,delta_R2_orth_deg0_diag_ge1,resid_R2_moore_deg0,delta_R2_moore_deg0,resid_R2_moore_deg1,delta_R2_moore_deg1,resid_R2_moore_deg2,delta_R2_moore_deg2,resid_R2_boundary_cell,delta_R2_boundary_cell,resid_R2_component_count_t0,delta_R2_component_count_t0,resid_R2_block_var,delta_R2_block_var,resid_R2_block_entropy,delta_R2_block_entropy
HighLife_L128_rho0.30,HighLife,128,0.3,5,1000,0.27580962235241524,0.2607934171183993,0.2819962381757668,0.2940513054034951,0.0370685653444105,0.03515046299253477,0.009975485974760612,0.009396165552547853,0.0002122355466201986,0.000199611442001979,0.36922288550207183,0.3913131075907822,0.2819962381757668,0.2940513054034951,0.0029957812131516937,0.0035943622847499634,0.27580962235241524,0.2607934171183993,0.0029957812131516937,0.0035943622847499634,0.030600361963949996,0.03275052049461924,0.028632963878768014,0.027695905108845453,0.00011416508454664687,0.008236800175608683,0.42617495392940175,0.41464688770907787,0.011554313601972122,0.0109981583494011,0.006333749240305386,0.006232158067523197
HighLife_L128_rho0.30,HighLife,128,0.3,10,1000,0.29225807009659976,0.2838573171499136,0.3150908585761497,0.33749082517344176,0.018991667040684335,0.01849842401261137,0.00500076652394954,0.004838375237278814,4.794895571813562e-05,4.63225897389119e-05,0.3572658801373162,0.38893201686584133,0.3150908585761497,0.33749082517344176,0.007221061669443918,0.008899368292624388,0.29225807009659976,0.2838573171499136,0.007221061669443918,0.008899368292624388,0.030081744226692853,0.0330705202838818,0.040822060223860035,0.040559308928876825,0.00014821891809768672,0.010984372110681151,0.4153264818164317,0.41507490839251227,0.017874237044152808,0.017476308442396005,0.016582069373190067,0.016759563095631425
HighLife_L128_rho0.30,HighLife,128,0.3,25,1000,0.23858145930999386,0.23174970997072153,0.2510967098587352,0.2689776013825257,0.023663762162269175,0.023051774417482185,0.010126646987414722,0.00979890542319617,0.0038281358967080514,0.0036987071926376514,0.33219079863148315,0.3616751577823355,0.2510967098587352,0.2689776013825257,0.004217094253756826,0.005197809527755948,0.23858145930999386,0.23174970997072153,0.004217094253756826,0.005197809527755948,0.021553738532959943,0.023697882968975126,0.03221128636003212,0.03200756405794891,0.00013009479194270313,0.009642295477694018,0.38176675508515323,0.38157849529545407,0.014274521692396624,0.013958304873102123,0.008955900240257053,0.009052783609038051
HighLife_L128_rho0.30,HighLife,128,0.3,50,1000,0.21660127046808153,0.21361270035435165,0.21796213616969906,0.237049864682492,0.014419714931570904,0.014261355498683015,0.008315466821214867,0.00816924821780629,0.0011330500033305269,0.001111463597984641,0.26905292387897883,0.29740780295320524,0.21796213616969906,0.237049864682492,0.0017000935052021715,0.002127469894534273,0.21660127046808153,0.21361270035435165,0.0017000935052021715,0.002127469894534273,0.026650563748466638,0.029749310349070468,0.025150487325854676,0.025373157831759308,0.00012186481086673417,0.00917027597176634,0.3107918583388921,0.3153835080914934,0.015872292378362074,0.015757754557601977,0.010509773712399806,0.010785736826313341
HighLife_L128_rho0.30,HighLife,128,0.3,100,1000,0.16128424779129857,0.15858757984773408,0.1528768734965117,0.16577216004056716,0.01751409160893791,0.017270419871555087,0.01559583252325436,0.015276194097212037,0.0004968987827437266,0.00048598766668150883,0.21542426404427384,0.23742169907788946,0.1528768734965117,0.16577216004056716,0.0001549886480056717,0.00019337559044740882,0.16128424779129857,0.15858757984773408,0.0001549886480056717,0.00019337559044740882,0.0335784416420809,0.03737164260952974,0.024872511277941656,0.025018363652526854,6.598019535941635e-05,0.004950269370931681,0.24441712635985724,0.2472931736205295,0.011485032406643225,0.01136836606858349,0.009551378517044684,0.009773129607690945
HighLife_L128_rho0.30,HighLife,128,0.3,200,1000,0.17048951091561393,0.16887255755793362,0.1800761901792537,0.19670268828621218,0.012694455109225955,0.012609955113314308,0.01023328133541801,0.010097310616744681,0.0006090799264213409,0.0006000891839554878,0.21519018872000106,0.2389089692191937,0.1800761901792537,0.19670268828621218,0.0031780631016958827,0.003994371702403243,0.17048951091561393,0.16887255755793362,0.0031780631016958827,0.003994371702403243,0.024860547222379625,0.027872538976293604,0.013476311521963047,0.013655088006916283,0.00013326078964492893,0.010071677582363825,0.25567145906433686,0.26058351719075445,0.03247785394323177,0.03238451121399466,0.019417897475234702,0.020014926659755017
HighLife_L128_rho0.35,HighLife,128,0.35,1,1000,0.28560873687419774,0.2392291313741105,0.24562592512654668,0.23428629684453572,0.02209986489468363,0.018471354798927253,0.03388827869723021,0.02723557169128976,0.029100283620507428,0.023028622724350023,0.3363504886883115,0.3595975161751803,0.24562592512654668,0.23428629684453572,9.001987617585083e-05,8.719625763986549e-05,0.28560873687419774,0.2392291313741105,9.001987617585083e-05,8.719625763986549e-05,0.0007346613828308479,0.0007957000851955831,0.10756323443632831,0.08559998313569284,0.0008295403423359549,0.023778935033803683,0.38306797465187103,0.3759921808386256,0.022003612733290323,0.017406067381657286,0.014364384517472906,0.011498470986333942
HighLife_L128_rho0.35,HighLife,128,0.35,5,1000,0.2559509359056167,0.23972556837480474,0.24445290795387453,0.2607251659642489,0.03138735039025198,0.02933451062874992,0.01790423435111821,0.016090065043158686,0.004780719038952275,0.004230376533678082,0.3005396002920808,0.3592869019398498,0.24445290795387453,0.2607251659642489,0.0023760579706146867,0.002573543581610327,0.2559509359056167,0.23972556837480474,0.0023760579706146867,0.002573543581610327,0.027551418225937208,0.03336731122835701,0.015559061245614902,0.013845488289640606,0.0002834832483668004,0.009086515036791587,0.34901626640378847,0.3830572587863583,0.008415616239416779,0.007444022050621557,0.006785568313241064,0.0060737142926019505
HighLife_L128_rho0.35,HighLife,128,0.35,10,1000,0.25094475331177424,0.23094803357132887,0.22373866535598252,0.234480807736281,0.03813972705310065,0.035025172774239444,0.025959176178470766,0.022923000587752096,0.0018932378090515956,0.0016461503018458945,0.291724444838517,0.3426817816859544,0.22373866535598252,0.234480807736281,0.00010872274167950113,0.00011571066889981552,0.25094475331177424,0.23094803357132887,0.00010872274167950113,0.00011571066889981552,0.024415731549817576,0.029055309623067127,0.035568394366004674,0.031100520727897152,0.00039400546221335375,0.012409397761561913,0.35716714315682496,0.3851838252860529,0.022621008710565493,0.019661299036592084,0.015785606961667753,0.013883786633061224
HighLife_L128_rho0.35,HighLife,128,0.35,25,1000,0.21137763030070555,0.19717983751930912,0.20331660842042176,0.21597647352208882,0.026948120536246067,0.025084099663925552,0.011836420148127802,0.01059420233298114,0.009940162204135405,0.008760423854449417,0.25660576903721,0.3055286499401403,0.20331660842042176,0.21597647352208882,0.0022983059434474873,0.0024792948574491325,0.21137763030070555,0.19717983751930912,0.0022983059434474873,0.0024792948574491325,0.011734703159932303,0.014154521927792207,0.031012364890151356,0.02748562494538953,0.00024365831651551595,0.007778521076271749,0.30792673221711164,0.3365977943571312,0.01250868018490181,0.011019935721183094,0.006637626626906701,0.005917343702771527
HighLife_L128_rho0.35,HighLife,128,0.35,50,1000,0.21064364540246217,0.20716353968717227,0.20951865522015856,0.23464849250726838,0.030743764730719936,0.03017092086202633,0.015012827988249655,0.014166803836549002,0.009499869517275328,0.008826952088479056,0.2712632716488329,0.3405163752234279,0.20951865522015856,0.23464849250726838,0.004257806275170362,0.0048424786924717855,0.21064364540246217,0.20716353968717227,0.004257806275170362,0.0048424786924717855,0.019843383788179847,0.025234825781397463,0.027214766584136796,0.025429441731355196,0.00032047813844759965,0.010786379202109453,0.32477757521675454,0.3742927276091016,0.02087310864183156,0.019387248960467618,0.015332157638768829,0.014410489503950186
HighLife_L128_rho0.35,HighLife,128,0.35,100,1000,0.16359372824880736,0.16536511007354615,0.15139982361871374,0.17427404565609783,0.028654121905722585,0.02890219956068396,0.0068605806327898256,0.006653995735727669,0.011727125436153951,0.01119945716545434,0.20370809604147266,0.2628255424519481,0.15139982361871374,0.17427404565609783,0.0006175508408566843,0.0007218829951509687,0.16359372824880736,0.16536511007354615,0.0006175508408566843,0.0007218829951509687,0.017068747395134864,0.022309945189622482,0.017528290489984277,0.016833873046658954,8.433663172124906e-05,0.002917465978168887,0.2406124279646389,0.285007102459085,0.009627487940679913,0.009190821055426235,0.0027651008711691016,0.0026711526651658213
HighLife_L128_rho0.35,HighLife,128,0.35,200,1000,0.1431093433121542,0.14416208672929742,0.1374234876445688,0.15764280252428653,0.02130427988110506,0.021414921508385976,0.012902427169716568,0.012470931631856308,0.017402677584346438,0.016562554241158156,0.195493506317864,0.2513607437199883,0.1374234876445688,0.15764280252428653,0.0015010127615302515,0.0017485752045514058,0.1431093433121542,0.14416208672929742,0.0015010127615302515,0.0017485752045514058,0.013152469908020326,0.017132076531340412,0.02797551331341208,0.026774932609303415,0.00027951542106363636,0.009636096894607427,0.23471411669658782,0.2770656427783057,0.017907539567758368,0.017036606146455524,0.0129674114688485,0.012483801644831982
HighLife_L64_rho0.20,HighLife,64,0.2,1,1000,0.3066669456068528,0.33919479191247526,0.45602097652910734,0.4566445881618417,0.0002376511607973253,0.00024073978234573357,0.00265943658237211,0.002864247842077172,0.010607918100264402,0.011491117743654966,0.4589439474468161,0.4944056176153484,0.45602097652910734,0.4566445881618417,0.03196112083542013,0.037229135303037064,0.3066669456068528,0.33919479191247526,0.03196112083542013,0.037229135303037064,0.013317499681849365,0.013489405184528014,0.003802926160185849,0.006302058601110105,2.1170716361651465e-05,0.010202565718212653,0.4167456735183369,0.5103898836886075,0.005428818605355268,0.0055067231089704904,0.004188685306859119,0.004188615831481113
HighLife_L64_rho0.20,HighLife,64,0.2,5,1000,0.17232351440429328,0.18897952219433078,0.35503849848729985,0.3524982284909004,0.015125136228969938,0.015191309583677093,0.015399089483027595,0.01644386847639956,0.03449008240263851,0.03704369880196534,0.36287943036114456,0.3875913684353677,0.35503849848729985,0.3524982284909004,0.06727781075245742,0.07769995993416734,0.17232351440429328,0.18897952219433078,0.06727781075245742,0.07769995993416734,0.06488452551185842,0.06516272441610316,0.012057491069082826,0.01981114099910042,4.714448003095839e-07,0.00022526446766424346,0.33736055877741344,0.409650284672465,0.001906887449689476,0.0019177896265039074,0.0052454010604239265,0.005200672332799305
HighLife_L64_rho0.20,HighLife,64,0.2,10,1000,0.17456631600051453,0.1923418931837797,0.3333669690428469,0.3325426039694921,0.014376458306381457,0.014507449407631046,0.01542322812575081,0.01654731256024977,0.029869810657459195,0.032232635585848324,0.34171697411579594,0.36670897055183405,0.3333669690428469,0.3325426039694921,0.05281881176893666,0.0612887560914015,0.17456631600051453,0.1923418931837797,0.05281881176893666,0.0612887560914015,0.06743184352629783,0.06804032349400913,0.009522064548249998,0.015719071787294148,7.498778535897088e-07,0.0003599942853813598,0.3186644542888918,0.38877274609063894,0.0016726561720001865,0.0016901522126330226,0.0020414846986938073,0.002033621654064399
HighLife_L64_rho0.20,HighLife,64,0.2,25,1000,0.12477129479421689,0.1379095604304652,0.25969114218638234,0.2598651947919709,0.003227398938384307,0.0032670671433422394,0.002502287742996989,0.0026931199016589913,0.026832687323608773,0.029046497470666455,0.2585390973082762,0.2783219526497408,0.25969114218638234,0.2598651947919709,0.0503194936238337,0.05857262593874091,0.12477129479421689,0.1379095604304652,0.0503194936238337,0.05857262593874091,0.026480552918380362,0.02680369320577758,0.00311554704791428,0.005159366064185877,2.7088979848155503e-07,0.00013045597704641754,0.24182041687698663,0.29595208775477744,0.001731845479376215,0.0017554745346753942,0.0027946624523530472,0.0027926701379065166
HighLife_L64_rho0.20,HighLife,64,0.2,50,1000,0.11229688851440034,0.12171539944834187,0.20857859887239294,0.2046721908745177,0.004197081137552683,0.004166303336604726,0.004466765737159317,0.004714218741892928,0.030651084876113344,0.03253670466002434,0.20043243641105668,0.21158620712475174,0.20857859887239294,0.2046721908745177,0.0307653526305105,0.035117083751808,0.11229688851440034,0.12171539944834187,0.0307653526305105,0.035117083751808,0.014910539040759674,0.01479990906096873,0.0010904082866155518,0.0017707175242941409,3.3231406160183496e-07,0.00015693440440200934,0.19177816881174525,0.23015781356026876,0.006260309030805988,0.006222705945954643,0.005063755841352102,0.004962050176585131
HighLife_L64_rho0.20,HighLife,64,0.2,100,1000,0.10513749829952579,0.11408196365021173,0.1854441520614406,0.18217290279606957,0.004151188097341496,0.004125318432733227,0.0019169994646657251,0.002025443294568219,0.011673483097671467,0.012405369848996317,0.1987224759912921,0.21001382307208782,0.1854441520614406,0.18217290279606957,0.023700775063574153,0.02708324123023731,0.10513749829952579,0.11408196365021173,0.023700775063574153,0.02708324123023731,0.01651579223936772,0.01641143878140372,2.8656053877362808e-05,4.6586284069283224e-05,2.46073356913179e-07,0.00011633638980290684,0.1845248003926806,0.22169854525248534,0.00575770800860409,0.005729473128514018,0.00027748266837901436,0.0002722110808528466
HighLife_L64_rho0.20,HighLife,64,0.2,200,1000,0.08150805872600853,0.08651449926112731,0.17201180466207733,0.16529430399798817,0.0025917174442131596,0.002519426636184763,0.0016749222290847188,0.0017310983546630077,0.005495714190980827,0.005712975958990785,0.18641951351861763,0.19271754798337215,0.17201180466207733,0.16529430399798817,0.03433926886652838,0.038384698475177004,0.08150805872600853,0.08651449926112731,0.03433926886652838,0.038384698475177004,0.01632105083839619,0.01586442600620097,0.00038014162899357995,0.0006045275766018987,4.1194958444457086e-08,1.905127556356412e-05,0.16831376261797837,0.19781386459059358,0.007009383739601693,0.00682297667828069,0.003683261885553124,0.0035345288963595234
HighLife_L64_rho0.25,HighLife,64,0.25,1,1000,0.3479845086735268,0.3375051826205533,0.3963885613145871,0.39787565529993685,0.008702114107394854,0.00840233439656024,0.01830262454198961,0.018150367618127494,0.0027659112279436737,0.0027146576120167243,0.5205500118903273,0.5069473994121522,0.3963885613145871,0.39787565529993685,0.008106386453017422,0.009616831371846102,0.3479845086735268,0.3375051826205533,0.008106386453017422,0.009616831371846102,0.008765271395547058,0.008672331302913006,0.07472465584959831,0.09527559059618107,9.340518602540815e-05,0.017216298725535206,0.5231421515393029,0.5097580722067915,0.006402919615557834,0.006199221677765321,0.004706707994442061,0.004545719027609585
HighLife_L64_rho0.25,HighLife,64,0.25,5,1000,0.2760779913607325,0.27021966272116915,0.34054915921866635,0.3449615507840357,0.030185688379354092,0.029413106666335675,0.000626937477837819,0.0006274236906762543,0.0015366820752978905,0.0015220379304989873,0.42847562051208044,0.4211057590422266,0.34054915921866635,0.3449615507840357,0.013862776715982905,0.016596616199650138,0.2760779913607325,0.27021966272116915,0.013862776715982905,0.016596616199650138,0.05726385911812848,0.057176258333130225,0.003032364506548868,0.00390178878746561,3.883988906916436e-05,0.00722456007034189,0.4420250782530122,0.43466626258784646,0.0016422590162421535,0.0016045948632199547,0.0008714150746400584,0.0008493271891524268
HighLife_L64_rho0.25,HighLife,64,0.25,10,1000,0.2726065846852179,0.2678109641103631,0.3210278722351937,0.3263927245464957,0.025476203852439094,0.02491617537301971,6.972985309861013e-05,7.004260357523773e-05,0.002518154434244302,0.0025034023832871677,0.38710711625172056,0.38185903408326627,0.3210278722351937,0.3263927245464957,0.009042281279266318,0.010865611815211174,0.2726065846852179,0.2678109641103631,0.009042281279266318,0.010865611815211174,0.06469866588022866,0.06483914721178008,0.0022408574261905123,0.0028940326563029473,3.2109218984777144e-05,0.005994735387633732,0.41081335706617805,0.4054715889883186,0.0026693095505716524,0.0026177582267105093,0.0018017347070173884,0.0017625751921623856
HighLife_L64_rho0.25,HighLife,64,0.25,25,1000,0.22385951685800953,0.22360371777807841,0.26406190310333866,0.2729700033463065,0.03310399431869904,0.03291838417392712,3.9920357984835064e-06,4.077081610431854e-06,1.6687411542593011e-06,1.6867422512056862e-06,0.35259705295968247,0.3536405355238237,0.26406190310333866,0.2729700033463065,0.0075474266628730025,0.009221180462658185,0.22385951685800953,0.22360371777807841,0.0075474266628730025,0.009221180462658185,0.06599484737510541,0.0672455336651544,0.002561075110822708,0.00336296977664452,2.1613566596689893e-05,0.004102779351962904,0.35808860228090533,0.35935013979406794,0.0027731495534396577,0.0027651285795283753,0.0034402212520967534,0.003421800063453828
HighLife_L64_rho0.25,HighLife,64,0.25,50,1000,0.2193568369645349,0.2200401428812131,0.24108917102442518,0.25028462109977223,0.022325052689633917,0.022294507771777994,0.0010756767272640522,0.001103275655565783,0.00010801190478226808,0.00010964243123245954,0.31644218224539433,0.3187315226098877,0.24108917102442518,0.25028462109977223,0.0032354318762599643,0.00396978663048686,0.2193568369645349,0.2200401428812131,0.0032354318762599643,0.00396978663048686,0.04570074297738058,0.046765325497318044,0.008222721732981442,0.010843351278010172,3.94218413588554e-05,0.0075151198949749975,0.32028170238516296,0.32278008644816614,0.002274340441625111,0.0022774287492794976,0.001431857569992645,0.0014302612110353996
HighLife_L64_rho0.25,HighLife,64,0.25,100,1000,0.17274726509745286,0.1732969764701877,0.20000860243009444,0.2076510820385259,0.025443466884681243,0.02541035573119277,0.006631495689109368,0.0068020969310766954,0.0016311384023056652,0.001655872550136439,0.28478646115887096,0.2868659800641751,0.20000860243009444,0.2076510820385259,0.004818707515765963,0.005912818298569045,0.17274726509745286,0.1732969764701877,0.004818707515765963,0.005912818298569045,0.05822106352634371,0.05958128936625484,0.006270310021788683,0.008269247868031515,6.739018078760761e-05,0.012847679414297986,0.2890093197585114,0.29128325237972674,0.004963343275426468,0.00497041555540545,0.008211660025794987,0.008203053867169574
HighLife_L64_rho0.25,HighLife,64,0.25,200,1000,0.17580622539457313,0.17625634507275967,0.20291935255887983,0.21054246178125502,0.01210667112185404,0.012083421027625496,0.0030882608946806167,0.0031657456029539066,0.0017349691385611932,0.0017601859643675555,0.2525274217213269,0.2542137040612993,0.20291935255887983,0.21054246178125502,0.004743836175233773,0.005817338761220481,0.17580622539457313,0.17625634507275967,0.004743836175233773,0.005817338761220481,0.042747731541503464,0.04371933441099074,0.0028821613859256745,0.0037986212779428374,6.304117741195991e-05,0.01201110852332643,0.2601189524255,0.2620030632978848,0.005981431631036482,0.0059862415251186185,0.007849749381604432,0.007836661704937797
HighLife_L64_rho0.30,HighLife,64,0.3,1,1000,0.3652199072199599,0.3377824683798608,0.3513391840504154,0.35634493585341265,0.027199032238320542,0.025767416501497498,0.038274669887789936,0.035269350924622245,0.007139351777134428,0.006593541050783802,0.4582902890520768,0.4737772919766451,0.3513391840504154,0.35634493585341265,0.0003645371934770658,0.00042682131113136457,0.3652199072199599,0.3377824683798608,0.0003645371934770658,0.00042682131113136457,0.005170415200284051,0.005469075318655592,0.12945493770348504,0.12399928187241516,0.00019587298724821345,0.013653186881872337,0.5136880639930927,0.4892235956622162,0.019381884543310912,0.017977663699897728,0.007897321124608392,0.007534142257639709
HighLife_L64_rho0.30,HighLife,64,0.3,5,1000,0.28489862079456063,0.2729617718466876,0.3102194779105617,0.32594316929138156,0.04800916126529886,0.047116211536158636,0.01103948459840376,0.010538131899013314,0.00028045849538149703,0.00026832266040088815,0.38933490269839066,0.4169516949474823,0.3102194779105617,0.32594316929138156,0.006439925344778663,0.0078111306376508205,0.28489862079456063,0.2729617718466876,0.006439925344778663,0.0078111306376508205,0.028864325469202923,0.031628508773520414,0.03229963141722536,0.032049918905107555,0.0001326701974126987,0.009579915578650011,0.44593894770250486,0.4399589368328046,0.008789509586191846,0.008445603966916293,0.009010444455462618,0.008904900079955036
HighLife_L64_rho0.30,HighLife,64,0.3,10,1000,0.27442354610303377,0.2643367161790814,0.2824938364753161,0.29840523301486266,0.03506143043229448,0.03459397851332269,0.014017941583904903,0.013453141642667421,0.0007491582693025522,0.000720587901133829,0.35309287951408996,0.38016838805470876,0.2824938364753161,0.29840523301486266,0.002508178346204759,0.0030585537660837714,0.27442354610303377,0.2643367161790814,0.002508178346204759,0.0030585537660837714,0.03356995251683503,0.036982193532806185,0.04017305293328388,0.04007641288514219,0.0002122465083657099,0.015408256439145007,0.4006479837383321,0.3973967741655199,0.004256938271125388,0.004112330944778919,0.003540618144862062,0.0035179249026559
HighLife_L64_rho0.30,HighLife,64,0.3,25,1000,0.24163630938994218,0.2341920121601373,0.22949619386681053,0.24391960667595047,0.027210118785691684,0.02701314091973739,0.018020442570909734,0.01740117951081488,0.0004942667241967236,0.0004783530275451753,0.2938858991350519,0.3183754384654299,0.22949619386681053,0.24391960667595047,9.414427290677096e-05,0.00011551154066413716,0.24163630938994218,0.2341920121601373,9.414427290677096e-05,0.00011551154066413716,0.039380213266809516,0.04365095697790966,0.03102352561657462,0.031140022481302654,3.9194201759018554e-05,0.0028629155194168643,0.33392253606105515,0.3332582209766156,0.00654728493340595,0.006363934663684234,0.002266092972165956,0.0022654733781853897
HighLife_L64_rho0.30,HighLife,64,0.3,50,1000,0.22717470842918108,0.22557417503991495,0.237777492618519,0.25891754542985446,0.03254013612007345,0.033096611048636926,0.007953777001413309,0.007868757463643794,0.001168988940211002,0.0011590897638070752,0.29717319494357053,0.32982984833809714,0.237777492618519,0.25891754542985446,0.002832125478934522,0.0035601104855673693,0.22717470842918108,0.22557417503991495,0.002832125478934522,0.0035601104855673693,0.02894562475167406,0.03287139594539146,0.026970743612779846,0.02773576862679017,0.00023508036265540433,0.01759229809056395,0.3426654863042432,0.3503684725328149,0.0009916242550794818,0.0009874864068667444,0.00016952258315339197,0.00017363141918547154
HighLife_L64_rho0.30,HighLife,64,0.3,100,1000,0.18383876400697885,0.1818464096058081,0.19729289842825604,0.21401313653766418,0.034023639281610785,0.03447332446362261,0.005790408639174904,0.005706636414347543,3.463900980893442e-05,3.4214514181174494e-05,0.24765453318081476,0.2738197971206454,0.19729289842825604,0.21401313653766418,0.003402765085059989,0.004261094775083074,0.18383876400697885,0.1818464096058081,0.003402765085059989,0.004261094775083074,0.02597018615683777,0.02937977892050747,0.026410953363024348,0.027056374669802485,0.00018851137701469955,0.01405342013252009,0.28642718047274385,0.29174748745912527,0.00363368990838131,0.003604707985348843,0.00024076596901856373,0.00024565980119961583
HighLife_L64_rho0.30,HighLife,64,0.3,200,1000,0.19445628651924662,0.19246955072854255,0.17724334164248523,0.19238504698860492,0.034430371142013194,0.034907320323631086,0.0071981512108023615,0.0070984636157307435,4.381897377614408e-05,4.330913569283723e-05,0.23133081888628626,0.2559319248980434,0.17724334164248523,0.19238504698860492,6.196372675215667e-05,7.76424375588114e-05,0.19445628651924662,0.19246955072854255,6.196372675215667e-05,7.76424375588114e-05,0.025217041111785354,0.02854565368660822,0.01993548304562942,0.020435473015324557,9.45615600670413e-05,0.007053935723998261,0.2704376099635226,0.2756337484220236,0.0012871444367666962,0.0012776794662447966,0.00046074605401591473,0.0004704061860180131
HighLife_L64_rho0.35,HighLife,64,0.35,1,1000,0.34562052418439626,0.3000041139275226,0.3034739147007126,0.29049066690316183,0.04557609733607193,0.04100104829213602,0.054592103197071196,0.04643823115822454,0.03131357237990362,0.026422786302856882,0.4224926329769434,0.44271768950144985,0.3034739147007126,0.29049066690316183,0.0017358767119731722,0.0017532824870255537,0.34562052418439626,0.3000041139275226,0.0017358767119731722,0.0017532824870255537,0.0017485710031687196,0.0019785580470079722,0.20311878588945098,0.17281347409413295,0.001122039926910956,0.03227121442174252,0.4711257035064691,0.4616071999277762,0.01077552753213995,0.009080240822606611,0.0053210327414234815,0.004491558218324809
HighLife_L64_rho0.35,HighLife,64,0.35,5,1000,0.3234870504296723,0.29923346428465536,0.29978174419123726,0.30580288167322356,0.046392895836074755,0.04447693827936916,0.0187366413262402,0.01698490651840945,0.011197268249727999,0.01006893768936934,0.35868637969137374,0.4005421228123561,0.29978174419123726,0.30580288167322356,3.535643286933787e-05,3.8056341460368515e-05,0.3234870504296723,0.29923346428465536,3.535643286933787e-05,3.8056341460368515e-05,0.013506129587412041,0.01628628427808565,0.06428875210442653,0.05828919797092735,0.0002816309858035826,0.008632031329413814,0.41963916464840867,0.4381646771772517,0.004433784648196659,0.003981612545352675,0.0036124085477001744,0.0032495523520840175
HighLife_L64_rho0.35,HighLife,64,0.35,10,1000,0.2956339637144507,0.2853324176712403,0.28881757204975367,0.3073997668747084,0.06573888753064538,0.06575810381630176,0.01717963068379491,0.016249079769100172,0.006418894542703724,0.006022479645337531,0.35938404374274147,0.41873149731860637,0.28881757204975367,0.3073997668747084,0.0007466480973344902,0.0008385289962827835,0.2956339637144507,0.2853324176712403,0.0007466480973344902,0.0008385289962827835,0.02121069842854384,0.026686375807294715,0.07021700012509213,0.06642611982903346,0.000294976184924578,0.009433287191031092,0.41098545950247456,0.44774561008586855,0.004382754587822002,0.004106530789426799,0.0034001102291149055,0.003191267454509261
HighLife_L64_rho0.35,HighLife,64,0.35,25,1000,0.23247488766949143,0.21634261982600278,0.22099122944167204,0.22679015980863482,0.03236814439383506,0.031218640157932298,0.02730417619069392,0.024900798444476013,0.004311785318799943,0.0039006903655633973,0.27157249450192045,0.30509273667461534,0.22099122944167204,0.22679015980863482,8.055630358172472e-05,8.723100985130738e-05,0.23247488766949143,0.21634261982600278,8.055630358172472e-05,8.723100985130738e-05,0.010385093207171181,0.012598367566743707,0.06494997660747559,0.059244066446396904,0.0005215142277932294,0.016080942953610622,0.33273402935775587,0.34951944877375907,0.014323041922518542,0.012939945327105629,0.012098406983568566,0.010948828274883082
HighLife_L64_rho0.35,HighLife,64,0.35,50,1000,0.21533316704508698,0.2052033984643895,0.20927949267680357,0.21992946917395173,0.03528830301832675,0.03485254817884298,0.027727656704269243,0.02589434600300089,0.008364988524236283,0.007749207334161734,0.27170946726813583,0.3125780238269208,0.20927949267680357,0.21992946917395173,0.0004209704652412549,0.00046679971348051463,0.21533316704508698,0.2052033984643895,0.0004209704652412549,0.00046679971348051463,0.011458139865754835,0.014233954679615524,0.06480317625899534,0.060529869470537845,0.0005863767891702842,0.018515255281218335,0.3246654624920543,0.34923503233708675,0.017880025085095674,0.01654142366935496,0.015451860240997872,0.014319498519248186
HighLife_L64_rho0.35,HighLife,64,0.35,100,1000,0.19119479680603468,0.1852591984484715,0.18983541391538017,0.2028448920999818,0.03363484294982155,0.03377716977245926,0.03333755651217707,0.0316559705802828,0.01318908003686814,0.012423287203944922,0.2632407381284374,0.3079192643148869,0.18983541391538017,0.2028448920999818,0.000915658083474713,0.001032386644284622,0.19119479680603468,0.1852591984484715,0.000915658083474713,0.001032386644284622,0.013238852649875787,0.01672214166345909,0.06005508427094708,0.05703655884558234,0.000770379234346974,0.02473361471933455,0.2977953370688009,0.32570895128243726,0.005181467334773204,0.004874023473327438,0.0034943754836407326,0.003292658557897621
HighLife_L64_rho0.35,HighLife,64,0.35,200,1000,0.19373890777616776,0.19059474395429932,0.18935765422438455,0.2054282037659556,0.0337475206028337,0.03440852730223587,0.028100734915825765,0.027091303910336872,0.0012442296018443377,0.0011899067074101488,0.23794907422310774,0.28259087970140473,0.18935765422438455,0.2054282037659556,0.0004996400587818917,0.0005719481452322039,0.19373890777616776,0.19059474395429932,0.0004996400587818917,0.0005719481452322039,0.013036065034239042,0.0167177732186794,0.05365157074592419,0.05173403320185799,0.0005716055070751347,0.01863244248227236,0.27031207855252204,0.30017022750630684,0.007554875432865038,0.007215268900455762,0.008835930587111629,0.008453173535761804
