sample_id,condition_id,rule,L,rho,live_count,density,components_t0,components_t1,fine_net_1,iso_count
6535,GoL_L128_rho0.30,GoL,128,0.3,4964,0.302978515625,2103,1241,-862,927
6536,GoL_L128_rho0.30,GoL,128,0.3,4853,0.29620361328125,2085,1176,-909,866
6537,GoL_L128_rho0.30,GoL,128,0.3,4857,0.29644775390625,2107,1173,-934,885
6538,GoL_L128_rho0.30,GoL,128,0.3,4883,0.29803466796875,2109,1215,-894,875
6539,GoL_L128_rho0.30,GoL,128,0.3,4946,0.3018798828125,2141,1158,-983,932
6540,GoL_L128_rho0.30,GoL,128,0.3,4907,0.29949951171875,2088,1222,-866,933
6541,GoL_L128_rho0.30,GoL,128,0.3,4857,0.29644775390625,2063,1246,-817,864
6542,GoL_L128_rho0.30,GoL,128,0.3,4921,0.30035400390625,2142,1240,-902,947
6543,GoL_L128_rho0.30,GoL,128,0.3,4934,0.3011474609375,2137,1223,-914,939
6544,GoL_L128_rho0.30,GoL,128,0.3,4940,0.301513671875,2130,1241,-889,951
6545,GoL_L128_rho0.30,GoL,128,0.3,4832,0.294921875,2121,1194,-927,883
6546,GoL_L128_rho0.30,GoL,128,0.3,4956,0.302490234375,2102,1217,-885,890
6547,GoL_L128_rho0.30,GoL,128,0.3,4926,0.3006591796875,2105,1279,-826,884
6548,GoL_L128_rho0.30,GoL,128,0.3,4915,0.29998779296875,2096,1177,-919,870
6549,GoL_L128_rho0.30,GoL,128,0.3,4871,0.29730224609375,2107,1184,-923,914
6550,GoL_L128_rho0.30,GoL,128,0.3,4861,0.29669189453125,2067,1188,-879,863
6551,GoL_L128_rho0.30,GoL,128,0.3,4935,0.30120849609375,2111,1190,-921,891
6552,GoL_L128_rho0.30,GoL,128,0.3,4924,0.300537109375,2127,1099,-1028,894
6553,GoL_L128_rho0.30,GoL,128,0.3,4862,0.2967529296875,2079,1159,-920,880
6554,GoL_L128_rho0.30,GoL,128,0.3,4912,0.2998046875,2138,1214,-924,931
6555,GoL_L128_rho0.30,GoL,128,0.3,4870,0.2972412109375,2111,1169,-942,904
6556,GoL_L128_rho0.30,GoL,128,0.3,4948,0.302001953125,2113,1208,-905,890
6557,GoL_L128_rho0.30,GoL,128,0.3,4867,0.29705810546875,2109,1184,-925,895
6558,GoL_L128_rho0.30,GoL,128,0.3,4991,0.30462646484375,2070,1144,-926,827
6559,GoL_L128_rho0.30,GoL,128,0.3,5007,0.30560302734375,2061,1245,-816,918
6560,GoL_L128_rho0.30,GoL,128,0.3,4998,0.3050537109375,2079,1228,-851,909
6561,GoL_L128_rho0.30,GoL,128,0.3,4939,0.30145263671875,2089,1231,-858,886
6562,GoL_L128_rho0.30,GoL,128,0.3,4859,0.29656982421875,2063,1180,-883,850
6563,GoL_L128_rho0.30,GoL,128,0.3,4998,0.3050537109375,2054,1223,-831,908
6564,GoL_L128_rho0.30,GoL,128,0.3,4893,0.29864501953125,2043,1256,-787,885
6565,GoL_L128_rho0.30,GoL,128,0.3,4956,0.302490234375,2081,1159,-922,870
6566,GoL_L128_rho0.30,GoL,128,0.3,4825,0.29449462890625,2133,1164,-969,913
6567,GoL_L128_rho0.30,GoL,128,0.3,4954,0.3023681640625,2099,1188,-911,889
6568,GoL_L128_rho0.30,GoL,128,0.3,4947,0.30194091796875,2057,1204,-853,879
6569,GoL_L128_rho0.30,GoL,128,0.3,4885,0.29815673828125,2091,1164,-927,915
6570,GoL_L128_rho0.30,GoL,128,0.3,4969,0.30328369140625,2014,1234,-780,839
6571,GoL_L128_rho0.30,GoL,128,0.3,4907,0.29949951171875,2094,1191,-903,867
6572,GoL_L128_rho0.30,GoL,128,0.3,4991,0.30462646484375,2108,1278,-830,936
6573,GoL_L128_rho0.30,GoL,128,0.3,4852,0.296142578125,2121,1181,-940,922
6574,GoL_L128_rho0.30,GoL,128,0.3,4905,0.29937744140625,2042,1175,-867,795
6575,GoL_L128_rho0.30,GoL,128,0.3,4861,0.29669189453125,2132,1209,-923,940
6576,GoL_L128_rho0.30,GoL,128,0.3,5000,0.30517578125,2113,1207,-906,917
6577,GoL_L128_rho0.30,GoL,128,0.3,4975,0.30364990234375,2115,1275,-840,886
6578,GoL_L128_rho0.30,GoL,128,0.3,4826,0.2945556640625,2090,1179,-911,877
6579,GoL_L128_rho0.30,GoL,128,0.3,4772,0.291259765625,2112,1159,-953,905
6580,GoL_L128_rho0.30,GoL,128,0.3,4849,0.29595947265625,2073,1214,-859,875
6581,GoL_L128_rho0.30,GoL,128,0.3,4929,0.30084228515625,2097,1209,-888,890
6582,GoL_L128_rho0.30,GoL,128,0.3,4977,0.30377197265625,2116,1199,-917,924
6583,GoL_L128_rho0.30,GoL,128,0.3,4950,0.3021240234375,2087,1211,-876,868
6584,GoL_L128_rho0.30,GoL,128,0.3,4932,0.301025390625,2106,1222,-884,904
6585,GoL_L128_rho0.30,GoL,128,0.3,4920,0.30029296875,2167,1236,-931,979
6586,GoL_L128_rho0.30,GoL,128,0.3,4960,0.302734375,2103,1216,-887,882
6587,GoL_L128_rho0.30,GoL,128,0.3,4829,0.29473876953125,2151,1180,-971,939
6588,GoL_L128_rho0.30,GoL,128,0.3,4925,0.30059814453125,2059,1197,-862,871
6589,GoL_L128_rho0.30,GoL,128,0.3,5034,0.3072509765625,2110,1172,-938,914
6590,GoL_L128_rho0.30,GoL,128,0.3,4939,0.30145263671875,2082,1179,-903,875
6591,GoL_L128_rho0.30,GoL,128,0.3,4813,0.29376220703125,2108,1185,-923,920
6592,GoL_L128_rho0.30,GoL,128,0.3,4929,0.30084228515625,2105,1179,-926,855
6593,GoL_L128_rho0.30,GoL,128,0.3,4908,0.299560546875,2080,1122,-958,871
6594,GoL_L128_rho0.30,GoL,128,0.3,5038,0.3074951171875,2114,1197,-917,896
6595,GoL_L128_rho0.30,GoL,128,0.3,5013,0.30596923828125,2148,1217,-931,984
6596,GoL_L128_rho0.30,GoL,128,0.3,4791,0.29241943359375,2101,1167,-934,921
6597,GoL_L128_rho0.30,GoL,128,0.3,4968,0.30322265625,2132,1246,-886,921
6598,GoL_L128_rho0.30,GoL,128,0.3,4932,0.301025390625,2152,1194,-958,924
6599,GoL_L128_rho0.30,GoL,128,0.3,5043,0.30780029296875,2063,1190,-873,819
6600,GoL_L128_rho0.30,GoL,128,0.3,4855,0.29632568359375,2082,1166,-916,886
6601,GoL_L128_rho0.30,GoL,128,0.3,4868,0.297119140625,2129,1211,-918,899
6602,GoL_L128_rho0.30,GoL,128,0.3,4860,0.296630859375,2102,1286,-816,917
6603,GoL_L128_rho0.30,GoL,128,0.3,4956,0.302490234375,2088,1229,-859,863
6604,GoL_L128_rho0.30,GoL,128,0.3,4923,0.30047607421875,2122,1229,-893,935
6605,GoL_L128_rho0.30,GoL,128,0.3,4970,0.3033447265625,2045,1308,-737,868
6606,GoL_L128_rho0.30,GoL,128,0.3,4829,0.29473876953125,2083,1127,-956,854
6607,GoL_L128_rho0.30,GoL,128,0.3,4782,0.2918701171875,2109,1159,-950,940
6608,GoL_L128_rho0.30,GoL,128,0.3,4940,0.301513671875,2111,1147,-964,907
6609,GoL_L128_rho0.30,GoL,128,0.3,4943,0.30169677734375,2061,1152,-909,862
6610,GoL_L128_rho0.30,GoL,128,0.3,4977,0.30377197265625,2071,1240,-831,860
6611,GoL_L128_rho0.30,GoL,128,0.3,4929,0.30084228515625,2149,1184,-965,917
6612,GoL_L128_rho0.30,GoL,128,0.3,4920,0.30029296875,2100,1186,-914,902
6613,GoL_L128_rho0.30,GoL,128,0.3,4911,0.29974365234375,2089,1231,-858,901
6614,GoL_L128_rho0.30,GoL,128,0.3,4814,0.2938232421875,2080,1198,-882,860
6615,GoL_L128_rho0.30,GoL,128,0.3,4915,0.29998779296875,2119,1175,-944,886
6616,GoL_L128_rho0.30,GoL,128,0.3,4981,0.30401611328125,2081,1163,-918,880
6617,GoL_L128_rho0.30,GoL,128,0.3,4899,0.29901123046875,2111,1195,-916,946
6618,GoL_L128_rho0.30,GoL,128,0.3,4867,0.29705810546875,2058,1182,-876,865
6619,GoL_L128_rho0.30,GoL,128,0.3,4918,0.3001708984375,2067,1245,-822,889
6620,GoL_L128_rho0.30,GoL,128,0.3,4927,0.30072021484375,2058,1242,-816,862
6621,GoL_L128_rho0.30,GoL,128,0.3,4828,0.294677734375,2124,1189,-935,895
6622,GoL_L128_rho0.30,GoL,128,0.3,4914,0.2999267578125,2030,1165,-865,835
6623,GoL_L128_rho0.30,GoL,128,0.3,4895,0.29876708984375,2122,1198,-924,923
6624,GoL_L128_rho0.30,GoL,128,0.3,4918,0.3001708984375,2090,1222,-868,910
6625,GoL_L128_rho0.30,GoL,128,0.3,5056,0.30859375,2082,1264,-818,880
6626,GoL_L128_rho0.30,GoL,128,0.3,4917,0.30010986328125,2059,1133,-926,856
6627,GoL_L128_rho0.30,GoL,128,0.3,4937,0.30133056640625,2106,1184,-922,926
6628,GoL_L128_rho0.30,GoL,128,0.3,4996,0.304931640625,2092,1178,-914,869
6629,GoL_L128_rho0.30,GoL,128,0.3,4804,0.293212890625,2111,1200,-911,943
6630,GoL_L128_rho0.30,GoL,128,0.3,4855,0.29632568359375,2097,1177,-920,900
6631,GoL_L128_rho0.30,GoL,128,0.3,4911,0.29974365234375,2057,1192,-865,871
6632,GoL_L128_rho0.30,GoL,128,0.3,4890,0.2984619140625,2137,1171,-966,895
6633,GoL_L128_rho0.30,GoL,128,0.3,4847,0.29583740234375,2109,1180,-929,914
6634,GoL_L128_rho0.30,GoL,128,0.3,4956,0.302490234375,2105,1212,-893,917
6635,GoL_L128_rho0.30,GoL,128,0.3,4994,0.3048095703125,2086,1226,-860,878
6636,GoL_L128_rho0.30,GoL,128,0.3,4989,0.30450439453125,2150,1188,-962,940
6637,GoL_L128_rho0.30,GoL,128,0.3,4926,0.3006591796875,2105,1249,-856,915
6638,GoL_L128_rho0.30,GoL,128,0.3,4862,0.2967529296875,2090,1214,-876,865
6639,GoL_L128_rho0.30,GoL,128,0.3,4921,0.30035400390625,2106,1212,-894,896
6640,GoL_L128_rho0.30,GoL,128,0.3,5008,0.3056640625,2126,1249,-877,971
6641,GoL_L128_rho0.30,GoL,128,0.3,4899,0.29901123046875,2165,1200,-965,929
6642,GoL_L128_rho0.30,GoL,128,0.3,5004,0.305419921875,2085,1217,-868,867
6643,GoL_L128_rho0.30,GoL,128,0.3,4925,0.30059814453125,2096,1236,-860,858
6644,GoL_L128_rho0.30,GoL,128,0.3,5017,0.30621337890625,2120,1213,-907,909
6645,GoL_L128_rho0.30,GoL,128,0.3,4957,0.30255126953125,2068,1209,-859,884
6646,GoL_L128_rho0.30,GoL,128,0.3,4839,0.29534912109375,2153,1199,-954,942
6647,GoL_L128_rho0.30,GoL,128,0.3,4846,0.2957763671875,2131,1142,-989,915
6648,GoL_L128_rho0.30,GoL,128,0.3,4976,0.3037109375,2072,1249,-823,871
6649,GoL_L128_rho0.30,GoL,128,0.3,5012,0.305908203125,2087,1163,-924,898
6650,GoL_L128_rho0.30,GoL,128,0.3,4968,0.30322265625,2041,1252,-789,845
6651,GoL_L128_rho0.30,GoL,128,0.3,4948,0.302001953125,2069,1203,-866,874
6652,GoL_L128_rho0.30,GoL,128,0.3,4974,0.3035888671875,2072,1206,-866,883
6653,GoL_L128_rho0.30,GoL,128,0.3,4933,0.30108642578125,2102,1231,-871,869
6654,GoL_L128_rho0.30,GoL,128,0.3,4898,0.2989501953125,2100,1197,-903,892
6655,GoL_L128_rho0.30,GoL,128,0.3,5011,0.30584716796875,2065,1232,-833,871
6656,GoL_L128_rho0.30,GoL,128,0.3,4943,0.30169677734375,2078,1182,-896,864
6657,GoL_L128_rho0.30,GoL,128,0.3,4877,0.29766845703125,2053,1219,-834,874
6658,GoL_L128_rho0.30,GoL,128,0.3,4927,0.30072021484375,2047,1215,-832,873
6659,GoL_L128_rho0.30,GoL,128,0.3,4915,0.29998779296875,2114,1162,-952,924
6660,GoL_L128_rho0.30,GoL,128,0.3,5006,0.3055419921875,2132,1260,-872,946
6661,GoL_L128_rho0.30,GoL,128,0.3,4940,0.301513671875,2102,1229,-873,936
6662,GoL_L128_rho0.30,GoL,128,0.3,4934,0.3011474609375,2136,1162,-974,986
6663,GoL_L128_rho0.30,GoL,128,0.3,4976,0.3037109375,2165,1215,-950,951
6664,GoL_L128_rho0.30,GoL,128,0.3,4932,0.301025390625,2125,1186,-939,940
6665,GoL_L128_rho0.30,GoL,128,0.3,4994,0.3048095703125,2042,1187,-855,886
6666,GoL_L128_rho0.30,GoL,128,0.3,4968,0.30322265625,2098,1224,-874,872
6667,GoL_L128_rho0.30,GoL,128,0.3,4951,0.30218505859375,2137,1215,-922,881
6668,GoL_L128_rho0.30,GoL,128,0.3,4870,0.2972412109375,2139,1159,-980,911
6669,GoL_L128_rho0.30,GoL,128,0.3,4928,0.30078125,2089,1239,-850,872
6670,GoL_L128_rho0.30,GoL,128,0.3,4930,0.3009033203125,2140,1172,-968,951
6671,GoL_L128_rho0.30,GoL,128,0.3,4848,0.2958984375,2097,1214,-883,889
6672,GoL_L128_rho0.30,GoL,128,0.3,4877,0.29766845703125,2088,1203,-885,892
6673,GoL_L128_rho0.30,GoL,128,0.3,4900,0.299072265625,2078,1204,-874,892
6674,GoL_L128_rho0.30,GoL,128,0.3,4884,0.298095703125,2165,1206,-959,918
6675,GoL_L128_rho0.30,GoL,128,0.3,4928,0.30078125,2086,1245,-841,891
6676,GoL_L128_rho0.30,GoL,128,0.3,4912,0.2998046875,2075,1222,-853,883
6677,GoL_L128_rho0.30,GoL,128,0.3,5101,0.31134033203125,2043,1219,-824,825
6678,GoL_L128_rho0.30,GoL,128,0.3,4923,0.30047607421875,2135,1195,-940,955
6679,GoL_L128_rho0.30,GoL,128,0.3,4926,0.3006591796875,2120,1238,-882,915
6680,GoL_L128_rho0.30,GoL,128,0.3,4829,0.29473876953125,2116,1128,-988,882
6681,GoL_L128_rho0.30,GoL,128,0.3,4942,0.3016357421875,2157,1193,-964,952
6682,GoL_L128_rho0.30,GoL,128,0.3,4920,0.30029296875,2132,1145,-987,918
6683,GoL_L128_rho0.30,GoL,128,0.3,4944,0.3017578125,2074,1191,-883,845
6684,GoL_L128_rho0.30,GoL,128,0.3,4881,0.29791259765625,2132,1149,-983,939
6685,GoL_L128_rho0.30,GoL,128,0.3,4870,0.2972412109375,2110,1208,-902,885
6686,GoL_L128_rho0.30,GoL,128,0.3,4784,0.2919921875,2077,1201,-876,849
6687,GoL_L128_rho0.30,GoL,128,0.3,4847,0.29583740234375,2142,1177,-965,936
6688,GoL_L128_rho0.30,GoL,128,0.3,4915,0.29998779296875,2056,1257,-799,825
6689,GoL_L128_rho0.30,GoL,128,0.3,4913,0.29986572265625,2079,1267,-812,886
6690,GoL_L128_rho0.30,GoL,128,0.3,4902,0.2991943359375,2097,1226,-871,873
6691,GoL_L128_rho0.30,GoL,128,0.3,4799,0.29290771484375,2117,1157,-960,909
6692,GoL_L128_rho0.30,GoL,128,0.3,4944,0.3017578125,2133,1174,-959,949
6693,GoL_L128_rho0.30,GoL,128,0.3,4863,0.29681396484375,2112,1201,-911,918
6694,GoL_L128_rho0.30,GoL,128,0.3,4921,0.30035400390625,2041,1195,-846,856
6695,GoL_L128_rho0.30,GoL,128,0.3,4981,0.30401611328125,2097,1174,-923,872
6696,GoL_L128_rho0.30,GoL,128,0.3,4993,0.30474853515625,2118,1182,-936,932
6697,GoL_L128_rho0.30,GoL,128,0.3,4794,0.2926025390625,2130,1185,-945,874
6698,GoL_L128_rho0.30,GoL,128,0.3,4903,0.29925537109375,2059,1222,-837,868
6699,GoL_L128_rho0.30,GoL,128,0.3,4923,0.30047607421875,2126,1204,-922,905
6700,GoL_L128_rho0.30,GoL,128,0.3,5132,0.313232421875,2043,1223,-820,870
6701,GoL_L128_rho0.30,GoL,128,0.3,4905,0.29937744140625,2098,1203,-895,917
6702,GoL_L128_rho0.30,GoL,128,0.3,4867,0.29705810546875,2124,1215,-909,888
6703,GoL_L128_rho0.30,GoL,128,0.3,4913,0.29986572265625,2159,1185,-974,939
6704,GoL_L128_rho0.30,GoL,128,0.3,4867,0.29705810546875,2111,1198,-913,868
6705,GoL_L128_rho0.30,GoL,128,0.3,4887,0.29827880859375,2166,1183,-983,948
6706,GoL_L128_rho0.30,GoL,128,0.3,4950,0.3021240234375,2095,1161,-934,882
6707,GoL_L128_rho0.30,GoL,128,0.3,4935,0.30120849609375,2122,1183,-939,860
6708,GoL_L128_rho0.30,GoL,128,0.3,4932,0.301025390625,2088,1189,-899,880
6709,GoL_L128_rho0.30,GoL,128,0.3,4796,0.292724609375,2088,1165,-923,878
6710,GoL_L128_rho0.30,GoL,128,0.3,4888,0.29833984375,2116,1191,-925,933
6711,GoL_L128_rho0.30,GoL,128,0.3,4985,0.30426025390625,2107,1265,-842,897
6712,GoL_L128_rho0.30,GoL,128,0.3,4913,0.29986572265625,2089,1206,-883,861
6713,GoL_L128_rho0.30,GoL,128,0.3,4914,0.2999267578125,2109,1162,-947,901
6714,GoL_L128_rho0.30,GoL,128,0.3,4827,0.29461669921875,2114,1141,-973,915
6715,GoL_L128_rho0.30,GoL,128,0.3,4954,0.3023681640625,2123,1219,-904,936
6716,GoL_L128_rho0.30,GoL,128,0.3,5016,0.30615234375,2118,1243,-875,907
6717,GoL_L128_rho0.30,GoL,128,0.3,4904,0.29931640625,2054,1200,-854,876
6718,GoL_L128_rho0.30,GoL,128,0.3,4952,0.30224609375,2154,1182,-972,930
6719,GoL_L128_rho0.30,GoL,128,0.3,4901,0.29913330078125,2095,1201,-894,902
6720,GoL_L128_rho0.30,GoL,128,0.3,4952,0.30224609375,2072,1197,-875,898
6721,GoL_L128_rho0.30,GoL,128,0.3,4876,0.297607421875,2108,1182,-926,918
6722,GoL_L128_rho0.30,GoL,128,0.3,4879,0.29779052734375,2119,1163,-956,922
6723,GoL_L128_rho0.30,GoL,128,0.3,4952,0.30224609375,2119,1169,-950,928
6724,GoL_L128_rho0.30,GoL,128,0.3,4931,0.30096435546875,2108,1220,-888,921
6725,GoL_L128_rho0.30,GoL,128,0.3,4916,0.300048828125,2103,1199,-904,881
6726,GoL_L128_rho0.30,GoL,128,0.3,4881,0.29791259765625,2082,1162,-920,886
6727,GoL_L128_rho0.30,GoL,128,0.3,4914,0.2999267578125,2103,1226,-877,933
6728,GoL_L128_rho0.30,GoL,128,0.3,4937,0.30133056640625,2125,1222,-903,918
6729,GoL_L128_rho0.30,GoL,128,0.3,4889,0.29840087890625,2145,1200,-945,917
6730,GoL_L128_rho0.30,GoL,128,0.3,4895,0.29876708984375,2143,1168,-975,936
6731,GoL_L128_rho0.30,GoL,128,0.3,4889,0.29840087890625,2127,1194,-933,881
6732,GoL_L128_rho0.30,GoL,128,0.3,4939,0.30145263671875,2111,1207,-904,893
6733,GoL_L128_rho0.30,GoL,128,0.3,4875,0.29754638671875,2097,1166,-931,864
6734,GoL_L128_rho0.30,GoL,128,0.3,4857,0.29644775390625,2191,1200,-991,988
6735,GoL_L128_rho0.30,GoL,128,0.3,4955,0.30242919921875,2099,1197,-902,921
6736,GoL_L128_rho0.30,GoL,128,0.3,4880,0.2978515625,2083,1179,-904,858
6737,GoL_L128_rho0.30,GoL,128,0.3,4941,0.30157470703125,2087,1184,-903,881
6738,GoL_L128_rho0.30,GoL,128,0.3,4806,0.2933349609375,2141,1153,-988,899
6739,GoL_L128_rho0.30,GoL,128,0.3,4905,0.29937744140625,2096,1156,-940,887
6740,GoL_L128_rho0.30,GoL,128,0.3,4839,0.29534912109375,2143,1225,-918,945
6741,GoL_L128_rho0.30,GoL,128,0.3,4877,0.29766845703125,2138,1210,-928,922
6742,GoL_L128_rho0.30,GoL,128,0.3,4887,0.29827880859375,2109,1195,-914,891
6743,GoL_L128_rho0.30,GoL,128,0.3,4914,0.2999267578125,2092,1215,-877,889
6744,GoL_L128_rho0.30,GoL,128,0.3,4862,0.2967529296875,2092,1199,-893,872
6745,GoL_L128_rho0.30,GoL,128,0.3,4884,0.298095703125,2091,1236,-855,901
6746,GoL_L128_rho0.30,GoL,128,0.3,4851,0.29608154296875,2046,1185,-861,870
6747,GoL_L128_rho0.30,GoL,128,0.3,4873,0.29742431640625,2107,1191,-916,871
6748,GoL_L128_rho0.30,GoL,128,0.3,4951,0.30218505859375,2093,1201,-892,910
6749,GoL_L128_rho0.30,GoL,128,0.3,4934,0.3011474609375,2064,1190,-874,836
6750,GoL_L128_rho0.30,GoL,128,0.3,4941,0.30157470703125,2045,1237,-808,836
6751,GoL_L128_rho0.30,GoL,128,0.3,4859,0.29656982421875,2070,1139,-931,865
6752,GoL_L128_rho0.30,GoL,128,0.3,4814,0.2938232421875,2126,1188,-938,931
6753,GoL_L128_rho0.30,GoL,128,0.3,4979,0.30389404296875,2098,1235,-863,881
6754,GoL_L128_rho0.30,GoL,128,0.3,4895,0.29876708984375,2115,1178,-937,908
6755,GoL_L128_rho0.30,GoL,128,0.3,4931,0.30096435546875,2117,1219,-898,882
6756,GoL_L128_rho0.30,GoL,128,0.3,4910,0.2996826171875,2118,1249,-869,900
6757,GoL_L128_rho0.30,GoL,128,0.3,4932,0.301025390625,2090,1197,-893,885
6758,GoL_L128_rho0.30,GoL,128,0.3,4960,0.302734375,2074,1164,-910,893
6759,GoL_L128_rho0.30,GoL,128,0.3,4996,0.304931640625,2100,1162,-938,896
6760,GoL_L128_rho0.30,GoL,128,0.3,4869,0.29718017578125,2165,1158,-1007,972
6761,GoL_L128_rho0.30,GoL,128,0.3,5008,0.3056640625,2090,1221,-869,860
6762,GoL_L128_rho0.30,GoL,128,0.3,4858,0.2965087890625,2104,1170,-934,910
6763,GoL_L128_rho0.30,GoL,128,0.3,4862,0.2967529296875,2126,1218,-908,930
6764,GoL_L128_rho0.30,GoL,128,0.3,4969,0.30328369140625,2071,1232,-839,893
6765,GoL_L128_rho0.30,GoL,128,0.3,4811,0.29364013671875,2154,1187,-967,948
6766,GoL_L128_rho0.30,GoL,128,0.3,4875,0.29754638671875,2063,1186,-877,870
6767,GoL_L128_rho0.30,GoL,128,0.3,4799,0.29290771484375,2118,1245,-873,921
6768,GoL_L128_rho0.30,GoL,128,0.3,4844,0.295654296875,2081,1119,-962,882
6769,GoL_L128_rho0.30,GoL,128,0.3,4796,0.292724609375,2155,1152,-1003,921
6770,GoL_L128_rho0.30,GoL,128,0.3,4917,0.30010986328125,2112,1160,-952,923
6771,GoL_L128_rho0.30,GoL,128,0.3,4953,0.30230712890625,2151,1196,-955,931
6772,GoL_L128_rho0.30,GoL,128,0.3,4892,0.298583984375,2081,1196,-885,858
6773,GoL_L128_rho0.30,GoL,128,0.3,4927,0.30072021484375,2136,1175,-961,920
6774,GoL_L128_rho0.30,GoL,128,0.3,4978,0.3038330078125,2115,1232,-883,878
6775,GoL_L128_rho0.30,GoL,128,0.3,4809,0.29351806640625,2118,1194,-924,919
6776,GoL_L128_rho0.30,GoL,128,0.3,4910,0.2996826171875,2130,1172,-958,870
6777,GoL_L128_rho0.30,GoL,128,0.3,4919,0.30023193359375,2105,1178,-927,864
6778,GoL_L128_rho0.30,GoL,128,0.3,4913,0.29986572265625,2097,1181,-916,883
6779,GoL_L128_rho0.30,GoL,128,0.3,4969,0.30328369140625,2138,1175,-963,904
6780,GoL_L128_rho0.30,GoL,128,0.3,4870,0.2972412109375,2048,1205,-843,865
6781,GoL_L128_rho0.30,GoL,128,0.3,4934,0.3011474609375,2078,1128,-950,881
6782,GoL_L128_rho0.30,GoL,128,0.3,4964,0.302978515625,2099,1156,-943,858
6783,GoL_L128_rho0.30,GoL,128,0.3,4843,0.29559326171875,2131,1216,-915,913
6784,GoL_L128_rho0.30,GoL,128,0.3,4881,0.29791259765625,2035,1233,-802,833
6785,GoL_L128_rho0.30,GoL,128,0.3,4928,0.30078125,2125,1150,-975,934
6786,GoL_L128_rho0.30,GoL,128,0.3,4850,0.2960205078125,2158,1224,-934,940
6787,GoL_L128_rho0.30,GoL,128,0.3,4860,0.296630859375,2116,1151,-965,906
6788,GoL_L128_rho0.30,GoL,128,0.3,4977,0.30377197265625,2074,1260,-814,843
6789,GoL_L128_rho0.30,GoL,128,0.3,4930,0.3009033203125,2107,1227,-880,905
6790,GoL_L128_rho0.30,GoL,128,0.3,4946,0.3018798828125,2081,1212,-869,878
6791,GoL_L128_rho0.30,GoL,128,0.3,4940,0.301513671875,2117,1220,-897,914
6792,GoL_L128_rho0.30,GoL,128,0.3,4842,0.2955322265625,2106,1230,-876,909
6793,GoL_L128_rho0.30,GoL,128,0.3,4965,0.30303955078125,2139,1178,-961,912
6794,GoL_L128_rho0.30,GoL,128,0.3,4951,0.30218505859375,2088,1191,-897,874
6795,GoL_L128_rho0.30,GoL,128,0.3,4946,0.3018798828125,2057,1228,-829,876
6796,GoL_L128_rho0.30,GoL,128,0.3,4870,0.2972412109375,2064,1157,-907,877
6797,GoL_L128_rho0.30,GoL,128,0.3,4925,0.30059814453125,2100,1255,-845,884
6798,GoL_L128_rho0.30,GoL,128,0.3,4942,0.3016357421875,2147,1220,-927,920
6799,GoL_L128_rho0.30,GoL,128,0.3,4925,0.30059814453125,2111,1149,-962,933
6800,GoL_L128_rho0.30,GoL,128,0.3,4982,0.3040771484375,2105,1222,-883,927
6801,GoL_L128_rho0.30,GoL,128,0.3,4910,0.2996826171875,2106,1212,-894,893
6802,GoL_L128_rho0.30,GoL,128,0.3,5015,0.30609130859375,2075,1187,-888,865
6803,GoL_L128_rho0.30,GoL,128,0.3,5024,0.306640625,2063,1206,-857,864
6804,GoL_L128_rho0.30,GoL,128,0.3,4825,0.29449462890625,2055,1207,-848,851
6805,GoL_L128_rho0.30,GoL,128,0.3,4855,0.29632568359375,2099,1158,-941,877
6806,GoL_L128_rho0.30,GoL,128,0.3,4869,0.29718017578125,2102,1223,-879,878
6807,GoL_L128_rho0.30,GoL,128,0.3,4966,0.3031005859375,2136,1181,-955,926
6808,GoL_L128_rho0.30,GoL,128,0.3,4963,0.30291748046875,2139,1213,-926,925
6809,GoL_L128_rho0.30,GoL,128,0.3,4799,0.29290771484375,2064,1185,-879,846
6810,GoL_L128_rho0.30,GoL,128,0.3,4873,0.29742431640625,2101,1138,-963,875
6811,GoL_L128_rho0.30,GoL,128,0.3,4821,0.29425048828125,2091,1199,-892,885
6812,GoL_L128_rho0.30,GoL,128,0.3,4846,0.2957763671875,2137,1164,-973,927
6813,GoL_L128_rho0.30,GoL,128,0.3,4973,0.30352783203125,2089,1164,-925,874
6814,GoL_L128_rho0.30,GoL,128,0.3,4925,0.30059814453125,2085,1207,-878,871
6815,GoL_L128_rho0.30,GoL,128,0.3,4884,0.298095703125,2134,1233,-901,924
6816,GoL_L128_rho0.30,GoL,128,0.3,4894,0.2987060546875,2125,1148,-977,924
6817,GoL_L128_rho0.30,GoL,128,0.3,4974,0.3035888671875,2125,1247,-878,919
6818,GoL_L128_rho0.30,GoL,128,0.3,4850,0.2960205078125,2087,1139,-948,933
6819,GoL_L128_rho0.30,GoL,128,0.3,5036,0.307373046875,2077,1180,-897,846
6820,GoL_L128_rho0.30,GoL,128,0.3,4925,0.30059814453125,2142,1203,-939,943
6821,GoL_L128_rho0.30,GoL,128,0.3,4916,0.300048828125,2021,1250,-771,841
6822,GoL_L128_rho0.30,GoL,128,0.3,4920,0.30029296875,2047,1174,-873,833
6823,GoL_L128_rho0.30,GoL,128,0.3,4947,0.30194091796875,2017,1243,-774,870
6824,GoL_L128_rho0.30,GoL,128,0.3,4885,0.29815673828125,2096,1154,-942,874
6825,GoL_L128_rho0.30,GoL,128,0.3,4942,0.3016357421875,2101,1207,-894,900
6826,GoL_L128_rho0.30,GoL,128,0.3,4963,0.30291748046875,2076,1174,-902,875
